rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
35170;391.330147;308;474;32.7309;5.65685;0;113;-1;-1;0;1;1;1;0.334394;-1.22624;-0.688875;0.334394;-1.22624;-0.688875;0;0;0;0;0;0;0;0;0.00820429;fp_not_a_fp;-1;0.207131;
35171;391.341274;304;472;32.6745;5.65685;0.0611807;105;308;474;0;2;1;1;0.346666;-1.22356;-0.693084;0.34053;-1.2249;-0.690979;1;0.140674;0.0306913;-0.0482488;0;0;0;0;0.00821846;fp_not_a_fp;-1;0.207112;
35172;391.352402;298;468;32.4702;5.65685;0.0905268;66;303.492;471.746;0;3;1;1;0.366535;-1.22155;-0.70356;0.349198;-1.22378;-0.695173;1;0.408614;0.0625366;-0.182114;0;24.0786;2.8618;-12.0299;0.00827017;fp_not_a_fp;-1;0.207129;
35173;391.363528;294;466;32.2371;5.65685;0.0611807;119;296.594;467.171;0;4;1;1;0.381038;-1.22552;-0.711708;0.357158;-1.22422;-0.699307;1;0.633484;0.0221652;-0.307614;0;22.1443;-0.383257;-11.6545;0.00832996;fp_not_a_fp;-1;0.207189;
35174;391.374655;290;462;31.9655;7.2111;0.0708611;35;291.914;464.796;0;5;1;1;0.396302;-1.22601;-0.724005;0.372635;-1.22416;-0.708089;1;0.820601;-0.00288354;-0.461215;0;20.3687;-1.00594;-12.3714;0.0107088;fp_not_a_fp;-1;0.207098;
35175;391.385782;286;460;32.4686;5.65685;0.0422237;140;287.419;460.309;0;6;1;1;0.40193;-1.20219;-0.715826;0.386451;-1.21882;-0.713775;1;0.857774;0.26017;-0.372114;0;16.1117;5.15543;-7.27679;0.00827058;fp_not_a_fp;-1;0.207083;
35176;391.396909;282;458;32.1048;2.82843;0.073138;31;282.986;458.034;0;7;1;1;0.418386;-1.21093;-0.72701;0.399414;-1.21616;-0.719637;1;0.952364;0.235491;-0.416029;1;12.2173;3.88548;-5.25601;0.00418213;fp_not_a_fp;-1;0.207126;
35177;391.408036;276;454;31.6721;7.2111;0.0670606;116;278.5;455.797;0;8;1;1;0.442235;-1.21751;-0.743211;0.414713;-1.21416;-0.727513;1;1.14338;0.119742;-0.566839;1;11.4566;2.19187;-5.82468;0.010808;fp_not_a_fp;-1;0.207118;
35178;391.419164;272;452;31.6594;5.65685;0.0226753;35;272.131;451.56;0;9;1;1;0.454482;-1.21306;-0.746627;0.429258;-1.21092;-0.733169;1;1.21686;0.107737;-0.596013;1;8.90304;2.48499;-3.02881;0.00848197;fp_not_a_fp;-1;0.207132;
35179;391.430290;268;450;31.5433;5.65685;0.0229278;46;267.952;449.541;0;10;1;1;0.468268;-1.21255;-0.752502;0.445843;-1.21351;-0.742337;1;1.25005;0.0947927;-0.599397;1;8.81364;-3.71574;-5.10663;0.00851317;fp_not_a_fp;-1;0.207121;
35180;391.441417;264;450;31.419;4.47214;0.077649;27;263.914;447.608;0;11;1;1;0.482208;-1.21748;-0.7554;0.461798;-1.21515;-0.749435;1;1.26412;0.0208728;-0.557568;1;7.00453;-4.82214;-3.18007;0.00675689;fp_not_a_fp;-1;0.207121;
35181;391.452545;258;446;31.4438;4.47214;0.0858977;21;259.925;447.971;0;12;1;1;0.500093;-1.20649;-0.76112;0.476263;-1.21239;-0.753912;1;1.3137;0.113618;-0.53472;1;3.8267;-0.137787;0.721692;0.00675154;fp_not_a_fp;-1;0.207066;
35182;391.463671;254;446;31.3224;7.2111;0.0805155;59;253.684;443.877;0;13;1;1;0.514153;-1.21129;-0.763987;0.491181;-1.21195;-0.758252;1;1.32781;0.0824199;-0.489946;1;2.49285;-0.56907;2.38315;0.0109287;fp_not_a_fp;-1;0.207102;
35183;391.474798;250;444;31.209;2.82843;0.0900995;6;249.645;444.141;0;14;1;1;0.528265;-1.21067;-0.769924;0.50618;-1.21148;-0.762608;1;1.32605;0.066101;-0.477013;1;1.70753;-0.644892;2.74979;0.00430221;fp_not_a_fp;-1;0.207063;
35184;391.485925;244;442;31.2463;8.48528;0.0944852;95;245.689;442.241;0;15;1;1;0.54594;-1.20428;-0.772123;0.522113;-1.20818;-0.766789;1;1.35878;0.12421;-0.436031;1;2.1268;2.32151;2.73064;0.0128912;fp_not_a_fp;-1;0.207143;
35185;391.497052;242;442;31.3628;5.65685;0.0449802;35;239.457;440.217;0;16;1;1;0.549966;-1.19987;-0.769214;0.534581;-1.20653;-0.768812;1;1.24515;0.182942;-0.33013;1;-1.54045;1.55749;4.59681;0.00856219;fp_not_a_fp;-1;0.207062;
35186;391.508178;236;440;31.1986;5.65685;0.0423195;50;237.729;440.49;0;17;1;1;0.571193;-1.20123;-0.776384;0.548841;-1.20401;-0.771912;1;1.2827;0.168325;-0.326449;1;-1.01357;1.93006;3.67348;0.00860722;fp_not_a_fp;-1;0.207112;
35187;391.519306;232;440;31.2996;4.47214;0.0627791;87;231.624;438.521;0;18;1;1;0.581482;-1.19748;-0.773798;0.562145;-1.20071;-0.77288;1;1.25255;0.183787;-0.253644;1;-1.65139;2.6441;5.0186;0.00678267;fp_not_a_fp;-1;0.207102;
35188;391.530433;226;438;31.258;4.47214;0.0624468;16;227.604;438.745;0;19;1;1;0.600555;-1.19413;-0.777945;0.575799;-1.19817;-0.774336;1;1.29897;0.205162;-0.238743;1;-1.34386;1.81885;4.43269;0.0067917;fp_not_a_fp;-1;0.207204;
35189;391.541559;222;440;31.0892;5.65685;0.0776105;152;221.406;436.748;0;20;1;1;0.615953;-1.20591;-0.778833;0.592296;-1.19968;-0.77674;1;1.329;0.0527898;-0.212315;1;1.8841;-2.92442;2.64701;0.00863753;fp_not_a_fp;-1;0.207126;
35190;391.552687;218;438;31.2952;4.47214;0.0501542;43;217.396;439.198;0;21;1;1;0.624108;-1.19296;-0.776858;0.605524;-1.19762;-0.776859;1;1.26536;0.131468;-0.151676;1;-0.389466;-0.828342;3.92669;0.00678359;fp_not_a_fp;-1;0.20712;
35191;391.563813;212;438;31.3751;5.65685;0.0424014;121;213.459;437.226;0;22;1;1;0.640673;-1.19011;-0.77476;0.620322;-1.19578;-0.777099;1;1.26757;0.179843;-0.083212;1;0.337465;-0.0887714;3.82928;0.00855882;fp_not_a_fp;-1;0.207098;
35192;391.574940;208;440;31.3713;4.47214;0.0826517;97;207.266;437.335;0;23;1;1;0.652781;-1.19551;-0.771549;0.633379;-1.19612;-0.7755;1;1.24559;0.11506;-0.00749435;1;-1.19924;-2.02464;5.19577;0.00676714;fp_not_a_fp;-1;0.207131;
35193;391.586067;202;438;31.4101;4.47214;0.0656099;54;203.314;439.786;0;24;1;1;0.670184;-1.18911;-0.773697;0.646936;-1.19192;-0.774216;1;1.27712;0.146978;0.000134033;1;-1.16553;2.11606;4.77335;0.00675883;fp_not_a_fp;-1;0.207091;
35194;391.597194;198;440;31.3131;5.65685;0.0598398;150;197.123;437.679;0;25;1;1;0.68431;-1.19805;-0.772781;0.661987;-1.19319;-0.773197;1;1.28919;0.0389344;0.013771;1;0.535345;-2.07919;3.71738;0.00857578;fp_not_a_fp;-1;0.207144;
35195;391.608320;194;440;31.3932;5.65685;0.031025;45;193.178;439.997;0;26;1;1;0.694662;-1.19512;-0.77073;0.675484;-1.19445;-0.772189;1;1.24841;0.0228768;0.0411601;1;-0.430611;-3.52694;2.79448;0.0085539;fp_not_a_fp;-1;0.207097;
35196;391.619448;188;442;31.3461;8.48528;0.111067;143;189.32;440.128;0;27;1;1;0.713801;-1.20223;-0.76854;0.690739;-1.19613;-0.771437;1;1.2917;-0.0682067;0.0723345;1;1.03587;-4.11765;1.79357;0.0128501;fp_not_a_fp;-1;0.207082;
35197;391.630574;184;442;31.472;5.65685;0.0253913;86;183.191;442.42;0;28;1;1;0.723012;-1.19755;-0.765386;0.703946;-1.19824;-0.769359;1;1.25044;-0.043486;0.112144;1;-0.59975;-4.27927;2.51667;0.0085325;fp_not_a_fp;-1;0.207128;
35198;391.641701;178;442;31.6373;5.65685;0.0326465;79;179.25;442.521;0;29;1;1;0.737238;-1.19148;-0.761267;0.717178;-1.1966;-0.766481;1;1.23697;0.0418371;0.16151;1;-1.17362;0.0654101;3.31944;0.00848788;fp_not_a_fp;-1;0.20709;
35199;391.652829;174;446;31.6867;5.65685;0.0781578;132;173.058;442.467;0;30;1;1;0.747922;-1.19989;-0.753613;0.730494;-1.19779;-0.762201;1;1.19609;-0.024608;0.249044;1;-1.17555;-1.06661;4.67066;0.00847465;fp_not_a_fp;-1;0.207109;
35200;391.663955;168;446;31.7985;4.47214;0.0582452;38;169.097;446.966;0;31;1;1;0.763206;-1.19586;-0.750845;0.742845;-1.1962;-0.757778;1;1.20184;-0.00273825;0.285182;1;-2.01905;1.4711;4.78227;0.00667621;fp_not_a_fp;-1;0.207116;
35201;391.675082;162;448;31.8366;10;0.0999075;89;162.949;447.018;0;32;1;1;0.780109;-1.19967;-0.746649;0.757119;-1.19673;-0.753094;1;1.24469;-0.036948;0.311842;1;-0.128985;0.147003;4.48677;0.0149106;fp_not_a_fp;-1;0.207114;
35202;391.686209;158;450;31.8935;4.47214;0.0657109;81;156.73;449.201;0;33;1;1;0.790551;-1.20269;-0.742068;0.770447;-1.19953;-0.748294;1;1.22334;-0.0810504;0.335604;1;-0.306137;-2.76093;3.91147;0.00665633;fp_not_a_fp;-1;0.207126;
35203;391.697336;154;450;32.0538;4.47214;0.0748706;69;152.827;451.414;0;34;1;1;0.798445;-1.1968;-0.738278;0.783078;-1.19875;-0.74446;1;1.14895;-0.0214198;0.346061;1;-1.05903;0.0716851;2.17981;0.00662304;fp_not_a_fp;-1;0.207091;
35204;391.708462;146;454;32.0201;7.2111;0.106472;92;148.991;451.261;0;35;1;1;0.822856;-1.20835;-0.732578;0.79799;-1.20188;-0.739893;1;1.25151;-0.126395;0.37158;1;1.11606;-2.77837;1.94121;0.0106906;fp_not_a_fp;-1;0.207121;
35205;391.719590;144;454;32.0884;5.65685;0.0508161;40;140.65;455.615;0;36;1;1;0.82702;-1.20583;-0.730979;0.809718;-1.20342;-0.735976;1;1.182;-0.12487;0.353067;1;-1.40844;-1.97547;0.926271;0.00836855;fp_not_a_fp;-1;0.207126;
