rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
318707;3546.214786;138;156;15.5103;2.82843;0;33;-1;-1;0;1;1;1;1.77053;-0.953666;-2.4831;1.77053;-0.953666;-2.4831;0;0;0;0;0;0;0;0;0.0086566;fp_not_a_fp;-1;0.206925;
318708;3546.225912;138;156;15.999;2.82843;0.00367966;18;138;156;0;2;1;1;1.71646;-0.92454;-2.40727;1.7435;-0.939103;-2.44518;1;-0.619875;0.333884;0.86935;0;0;0;0;0.00839224;fp_not_a_fp;-1;0.206886;
318709;3546.237039;136;154;15.4461;2.82843;0.0743903;14;138;156;0;3;1;1;1.79034;-0.947366;-2.4999;1.75911;-0.941858;-2.46342;1;0.049957;0.167624;0.0558533;0;60.1988;-14.9421;-73.1102;0.00869255;fp_not_a_fp;-1;0.206944;
318710;3546.248167;134;154;15.6196;2.82843;0.0536797;27;135.744;153.744;0;4;1;1;1.78262;-0.936976;-2.47206;1.76499;-0.940637;-2.46558;1;0.231842;0.196629;0.0316969;0;38.272;-6.16774;-37.6405;0.0085961;fp_not_a_fp;-1;0.206927;
318711;3546.259294;132;152;16.0303;2.82843;0.097945;15;133.414;153.67;0;5;1;1;1.74894;-0.903079;-2.41496;1.75959;-0.92799;-2.44854;1;-0.108613;0.572109;0.672199;0;15.3154;7.13672;-5.90562;0.00837578;fp_not_a_fp;-1;0.206889;
318712;3546.270421;130;152;16.33;4.47214;0.0744548;23;131.072;151.41;0;6;1;1;1.72847;-0.886631;-2.37056;1.76259;-0.918513;-2.43937;1;-0.470103;0.842862;1.3601;0;3.36447;11.4359;11.0268;0.0130002;fp_not_a_fp;-1;0.206882;
318713;3546.281549;128;152;15.901;2;0.0636517;7;128.765;151.369;0;7;1;1;1.78704;-0.910678;-2.43443;1.76177;-0.909341;-2.423;1;0.111815;0.571612;0.738802;1;1.3881;9.07754;15.3463;0.00597078;fp_not_a_fp;-1;0.206913;
318714;3546.292675;128;150;15.9934;2;0.108333;9;126.433;151.419;0;8;1;1;1.77687;-0.895375;-2.4267;1.76033;-0.898941;-2.41166;1;0.221402;0.562031;0.476457;1;-0.235978;8.21063;9.99452;0.00593627;fp_not_a_fp;-1;0.206895;
318715;3546.303802;124;150;15.7399;2;0.136865;23;126.575;149.241;0;9;1;1;1.82961;-0.910055;-2.46562;1.7805;-0.900685;-2.42433;1;0.843063;0.318104;-0.138895;1;21.3809;-5.70631;-18.2222;0.00603188;fp_not_a_fp;-1;0.207018;
318716;3546.314930;124;148;15.9144;2.82843;0.087013;18;122.303;149.316;0;10;1;1;1.8097;-0.889986;-2.44495;1.80081;-0.901523;-2.44293;1;0.764235;0.406767;-0.138559;1;27.732;-9.79773;-33.6706;0.00843682;fp_not_a_fp;-1;0.206905;
318717;3546.326057;122;148;15.9503;4;0.0568983;35;122.417;147.137;0;11;1;1;1.81753;-0.88811;-2.43937;1.80843;-0.895881;-2.44416;1;0.723936;0.413026;-0.0567294;1;13.7532;-3.5632;-17.874;0.0119046;fp_not_a_fp;-1;0.206928;
318718;3546.337183;120;146;15.9494;2.82843;0.0504771;13;120.412;147.172;0;12;1;1;1.82969;-0.878217;-2.44577;1.82163;-0.891592;-2.44893;1;0.754279;0.476336;-0.0890764;1;11.9727;-1.92549;-12.7063;0.00841828;fp_not_a_fp;-1;0.206916;
318719;3546.348311;118;144;16.15;2.82843;0.0457406;18;118.327;145.037;0;13;1;1;1.81887;-0.857495;-2.42159;1.81895;-0.878452;-2.43792;1;0.546674;0.679265;0.18603;1;-6.65872;8.11405;7.29986;0.00831373;fp_not_a_fp;-1;0.206939;
318720;3546.359438;116;144;16.147;2.82843;0.0514819;27;116.254;142.798;0;14;1;1;1.83097;-0.857779;-2.42196;1.82427;-0.8704;-2.43217;1;0.529775;0.673236;0.271806;1;-5.26744;5.98662;9.21957;0.00831528;fp_not_a_fp;-1;0.206923;
318721;3546.370565;116;144;16.3788;4;0.0414845;28;114.165;142.892;0;15;1;1;1.80505;-0.845636;-2.38767;1.82114;-0.859782;-2.41925;1;0.158094;0.724067;0.665613;1;-12.7129;6.98806;16.229;0.0115931;fp_not_a_fp;-1;0.20693;
318722;3546.381693;112;142;16.4445;2.82843;0.108956;31;114.371;143.058;0;16;1;1;1.82108;-0.832744;-2.38415;1.81899;-0.848413;-2.40384;1;0.16814;0.800497;0.783857;1;-13.1689;7.28271;19.6123;0.00816483;fp_not_a_fp;-1;0.206941;
318723;3546.392820;112;142;16.4832;2;0.0422818;12;110.105;140.984;0;17;1;1;1.8168;-0.830786;-2.37854;1.81847;-0.841736;-2.39308;1;0.101767;0.75242;0.796994;1;-9.99618;1.64349;13.727;0.00575982;fp_not_a_fp;-1;0.206895;
318724;3546.403946;110;140;16.4264;2.82843;0.0487335;20;110.279;141.12;0;18;1;1;1.83479;-0.824007;-2.39286;1.81943;-0.833293;-2.38581;1;0.267587;0.714286;0.53666;1;-5.89078;0.922169;5.95041;0.00817383;fp_not_a_fp;-1;0.206908;
318725;3546.415074;106;140;15.9482;2.82843;0.105745;28;108.315;138.998;0;19;1;1;1.91361;-0.848969;-2.46444;1.84657;-0.834126;-2.405;1;1.20547;0.321302;-0.459883;1;23.5305;-9.04867;-25.2859;0.00841894;fp_not_a_fp;-1;0.206962;
318726;3546.426201;106;138;16.6159;2.82843;0.0879784;33;104.032;139.11;0;20;1;1;1.83686;-0.805189;-2.37151;1.85052;-0.827238;-2.40184;1;0.559476;0.619779;0.252283;1;8.79042;-4.05948;-11.9412;0.00808066;fp_not_a_fp;-1;0.206928;
318727;3546.437328;106;138;16.6159;2.82843;0.0879784;33;104.128;136.963;1;0;1;1;1.84362;-0.798554;-2.36944;1.85722;-0.81918;-2.39956;1;0.298629;0.740145;0.538099;1;4.42105;-0.274911;-5.81469;-1;fp_not_a_fp;-1;0.206917;
318728;3546.448456;106;138;16.6159;2.82843;0.0879784;33;102.29;135.856;2;0;1;1;1.84721;-0.790347;-2.36382;1.86033;-0.810764;-2.3923;1;0.193899;0.789549;0.651997;1;-1.65753;1.69179;2.59342;-1;fp_not_a_fp;-1;0.206891;
318729;3546.459583;106;138;16.6159;2.82843;0.0879784;33;100.457;134.727;3;0;1;1;1.84927;-0.78147;-2.35642;1.84424;-0.79389;-2.3653;1;0.149412;0.811022;0.70078;1;-23.7274;11.003;26.0778;-1;fp_not_a_fp;-1;0.206978;
318730;3546.470709;106;138;16.6159;2.82843;0.0879784;33;98.6474;133.561;4;0;1;1;1.84946;-0.771779;-2.34702;1.84739;-0.785537;-2.35918;1;0.114211;0.827537;0.739272;1;-10.004;4.66779;10.9415;-1;fp_not_a_fp;-1;0.206912;
318731;3546.481837;96;134;16.747;2;0.150966;9;96.8107;132.389;0;1;1;1;1.87947;-0.780318;-2.36466;1.85635;-0.780978;-2.35798;1;0.428996;0.630936;0.458695;1;2.9286;-2.45339;-1.78365;0.00566922;fp_not_a_fp;-1;0.206914;
318732;3546.492964;96;134;16.747;2;0.150966;9;94.0519;133.072;1;0;1;1;1.88441;-0.773459;-2.35968;1.86565;-0.776756;-2.35694;1;0.561076;0.547835;0.341394;1;8.24903;-5.43039;-6.97797;-1;fp_not_a_fp;-1;0.206901;
318733;3546.504091;90;134;17.4881;2.82843;0.144118;13;92.0454;132.239;0;1;1;1;1.83238;-0.747596;-2.26422;1.86143;-0.768288;-2.3339;1;-0.0523773;0.740094;1.3436;1;-4.53471;-1.5931;14.444;0.00767758;fp_not_a_fp;-1;0.206946;
318734;3546.515218;88;132;17.1537;2.82843;0.0603761;29;87.5628;133.442;0;2;1;1;1.87931;-0.752928;-2.3142;1.86889;-0.763575;-2.32569;1;0.238799;0.664026;1.01355;1;2.79833;-3.67327;6.16339;0.00782732;fp_not_a_fp;-1;0.206885;
318735;3546.526346;84;132;16.8529;2.82843;0.0656136;8;85.5163;131.369;0;3;1;1;1.93538;-0.766607;-2.35534;1.88287;-0.760147;-2.32336;1;0.971373;0.3911;0.276221;1;12.1844;-5.38799;-4.09789;0.00796698;fp_not_a_fp;-1;0.207015;
318736;3546.537472;84;130;17.4912;2.82843;0.056122;21;81.3055;131.426;0;4;1;1;1.8649;-0.729453;-2.27519;1.878;-0.749146;-2.30224;1;0.342242;0.654346;0.855125;1;-4.91905;2.39394;11.5449;0.00767633;fp_not_a_fp;-1;0.2069;
318737;3546.548599;82;130;17.3834;2.82843;0.043964;17;81.4807;129.213;0;5;1;1;1.88738;-0.734091;-2.28922;1.89175;-0.74577;-2.30849;1;0.296279;0.626508;0.824506;1;7.83156;-2.55127;-11.6611;0.00772377;fp_not_a_fp;-1;0.20691;
318738;3546.559727;78;130;18.3415;2.82843;0.0799594;19;79.709;129.23;0;6;1;1;1.8095;-0.695968;-2.1695;1.87429;-0.73153;-2.27231;1;-0.653236;0.972068;2.07892;1;-20.0423;6.92116;23.9363;0.0073204;fp_not_a_fp;-1;0.206923;
318739;3546.570854;76;128;17.772;2.82843;0.057493;42;75.3749;129.324;0;7;1;1;1.8783;-0.709347;-2.24464;1.86002;-0.717215;-2.24464;1;-0.173641;0.83752;1.47078;1;-25.7248;10.0297;26.8373;0.0075549;fp_not_a_fp;-1;0.206932;
318740;3546.581981;76;128;17.772;2.82843;0.057493;42;73.4775;127.179;1;0;1;1;1.87478;-0.699422;-2.22664;1.86249;-0.709707;-2.2325;1;0.0063887;0.788863;1.23818;1;-7.54399;3.02162;8.6038;-1;fp_not_a_fp;-1;0.206993;
318741;3546.593109;76;128;17.772;2.82843;0.057493;42;70.8974;126.308;2;0;1;1;1.87439;-0.690471;-2.21235;1.85924;-0.698802;-2.21328;1;0.0754496;0.770741;1.1479;1;-4.95979;3.23996;7.26359;-1;fp_not_a_fp;-1;0.206937;
318742;3546.604236;76;128;17.772;2.82843;0.057493;42;68.2654;125.395;3;0;1;1;1.87492;-0.681707;-2.19915;1.8756;-0.695236;-2.2207;1;0.100469;0.765404;1.11552;1;16.9341;-4.64328;-21.6455;-1;fp_not_a_fp;-1;0.206909;
318743;3546.615363;76;128;17.772;2.82843;0.057493;42;65.6265;124.448;4;0;1;1;1.87708;-0.673489;-2.18809;1.87529;-0.686272;-2.20656;1;0.122776;0.759777;1.08663;1;6.65983;-1.74672;-8.63094;-1;fp_not_a_fp;-1;0.206921;
318744;3546.626491;64;122;18.2023;2.82843;0.108114;14;62.9514;123.495;0;1;1;1;1.89689;-0.666785;-2.20786;1.88082;-0.678113;-2.20186;1;0.343358;0.737386;0.709543;1;7.57045;-1.15651;-11.8764;0.00737637;fp_not_a_fp;-1;0.206909;
