rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
89922;1000.629825;840;474;62.5337;11.6619;0;311;-1;-1;0;1;1;1;-0.632549;-0.63289;-0.366776;-0.632549;-0.63289;-0.366776;0;0;0;0;0;0;0;0;0.00885279;fp_not_a_fp;-1;0.207106;
89923;1000.640952;832;468;61.8778;10;0.0739967;462;840;474;0;2;1;1;-0.626868;-0.63193;-0.375477;-0.629709;-0.63241;-0.371127;1;0.0651263;0.0110066;-0.0997516;0;0;0;0;0.00767166;fp_not_a_fp;-1;0.207166;
89924;1000.652080;838;468;61.9926;14.4222;0.0410983;635;830.993;467.245;0;3;1;1;-0.634895;-0.630663;-0.374842;-0.631437;-0.631828;-0.372365;1;-0.00827612;0.0286669;-0.120964;0;-6.59665;1.58712;-1.90637;0.0110437;fp_not_a_fp;-1;0.207155;
89925;1000.663208;830;462;60.8463;7.2111;0.093495;145;837.457;467.027;0;4;1;1;-0.634259;-0.634746;-0.386799;-0.632143;-0.632557;-0.375974;1;-0.0302743;-0.0144864;-0.251362;0;-4.28674;-1.1454;-6.81219;0.00562591;fp_not_a_fp;-1;0.207025;
89926;1000.674335;826;456;59.8831;10;0.0732785;469;828.742;460.342;0;5;1;1;-0.638003;-0.636965;-0.398037;-0.633506;-0.633576;-0.383789;1;-0.0784219;-0.0559144;-0.402001;0;-4.30017;-2.00464;-9.0541;0.00792721;fp_not_a_fp;-1;0.207159;
89927;1000.685462;828;454;59.6688;11.6619;0.0379781;420;824.141;453.567;0;6;1;1;-0.643437;-0.636525;-0.401178;-0.637649;-0.634725;-0.390214;1;-0.150607;-0.0608492;-0.448994;0;-4.84697;-1.61435;-7.84641;0.00927786;fp_not_a_fp;-1;0.207073;
89928;1000.696590;826;450;58.8525;10;0.0310761;306;826.362;451.306;0;7;1;1;-0.649057;-0.639922;-0.410152;-0.641189;-0.63704;-0.399042;1;-0.225639;-0.0940695;-0.514004;1;-4.88345;-2.75745;-8.83029;0.00806601;fp_not_a_fp;-1;0.20707;
89929;1000.707717;822;444;58.3537;10;0.0524385;696;824.316;446.846;0;8;1;1;-0.647978;-0.637193;-0.418805;-0.644619;-0.637651;-0.407043;1;-0.215501;-0.0645104;-0.574505;1;-4.16143;-1.12382;-7.26014;0.00813498;fp_not_a_fp;-1;0.207176;
89930;1000.718844;822;442;57.8443;7.2111;0.053887;532;820.127;440.442;0;9;1;1;-0.653645;-0.640024;-0.424239;-0.648529;-0.638416;-0.413594;1;-0.248778;-0.0765246;-0.588512;1;-3.82734;-0.462967;-4.19038;0.00591787;fp_not_a_fp;-1;0.207005;
89931;1000.729971;820;436;57.2431;11.6619;0.0316036;700;820.342;438.546;0;10;1;1;-0.65707;-0.638352;-0.433963;-0.651937;-0.638873;-0.42179;1;-0.270062;-0.0525593;-0.630701;1;-2.6837;0.186356;-4.08243;0.00967096;fp_not_a_fp;-1;0.207044;
