rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
196249;2183.785477;66;60;14.5512;2;0;21;-1;-1;0;1;1;1;2.36441;-0.484653;-2.97926;2.36441;-0.484653;-2.97926;0;0;0;0;0;0;0;0;0.00652458;fp_not_a_fp;-1;0.207125;
196250;2183.796603;66;58;14.7025;0;0.1125;2;66;60;0;2;1;1;2.34025;-0.468731;-2.95549;2.35233;-0.476692;-2.96737;1;-0.276967;0.182531;0.272567;0;0;0;0;0;fp_not_a_fp;-1;0.207077;
196251;2183.807730;66;58;14.925;2;0.025;4;66.0001;57.7423;0;3;1;1;2.30536;-0.461742;-2.91142;2.33667;-0.471708;-2.94872;1;-0.756101;0.314799;0.855602;0;-43.0604;11.8872;52.3983;0.00636113;fp_not_a_fp;-1;0.207142;
196252;2183.818858;66;56;14.5492;2.82843;0.0536797;17;66;57.6628;0;4;1;1;2.36507;-0.462615;-2.99356;2.34377;-0.469435;-2.95993;1;-0.17326;0.31929;0.0458743;0;4.65846;6.14539;-10.1843;0.00922856;fp_not_a_fp;-1;0.207176;
196253;2183.829985;66;56;14.702;2;0.025;9;66.0001;55.4273;0;5;1;1;2.34049;-0.457808;-2.96245;2.33779;-0.462724;-2.95573;1;-0.192004;0.335524;0.061965;0;2.54413;4.58324;-6.30748;0.0064577;fp_not_a_fp;-1;0.207165;
196254;2183.841112;66;54;14.6617;2.82843;0.0691071;24;66;55.3958;0;6;1;1;2.34707;-0.448096;-2.97746;2.3395;-0.457565;-2.96122;1;-0.0998702;0.410777;-0.111335;0;3.9782;5.12825;-8.62437;0.00915763;fp_not_a_fp;-1;0.207233;
196255;2183.852240;66;54;14.8008;2;0.025;4;66;53.2082;0;7;1;1;2.32502;-0.443886;-2.94949;2.34441;-0.453101;-2.97074;1;-0.301821;0.437738;0.151902;1;10.2062;2.76216;-15.8099;0.00641454;fp_not_a_fp;-1;0.207089;
196256;2183.863366;66;54;14.6221;2;0.025;14;66.0001;53.1703;0;8;1;1;2.35343;-0.449309;-2.98553;2.3415;-0.449775;-2.96873;1;-0.0211179;0.330873;-0.171821;1;3.41879;0.260182;-4.89178;0.00649298;fp_not_a_fp;-1;0.207163;
196257;2183.874493;66;52;14.6038;2.82843;0.0660775;4;66;53.3312;0;9;1;1;2.35654;-0.438862;-2.99618;2.34551;-0.445038;-2.97716;1;0.133253;0.364273;-0.405859;1;7.30839;0.645899;-10.5117;0.00919399;fp_not_a_fp;-1;0.207067;
196258;2183.885621;66;52;14.4185;2;0.025;7;66.0001;51.1951;0;10;1;1;2.38682;-0.444502;-3.03469;2.35545;-0.44414;-2.99147;1;0.527209;0.266963;-0.892197;1;14.0889;-3.23109;-17.544;0.00658466;fp_not_a_fp;-1;0.207181;
196259;2183.896748;66;50;14.5014;2.82843;0.063826;13;65.9999;51.2831;0;11;1;1;2.37334;-0.430872;-3.02431;2.36753;-0.440886;-3.01018;1;0.468245;0.348939;-0.860368;1;17.3012;-1.99493;-22.7429;0.00925897;fp_not_a_fp;-1;0.207083;
196260;2183.907875;66;50;14.5222;2;0.00794959;9;66;49.1223;0;12;1;1;2.36994;-0.430255;-3.01997;2.37166;-0.436123;-3.01879;1;0.345149;0.345391;-0.687775;1;8.22852;0.326442;-11.5916;0.00653757;fp_not_a_fp;-1;0.207221;
