rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
195971;2180.692093;296;122;12.8117;2;0;14;-1;-1;0;1;1;1;0.975525;-0.92186;-3.15063;0.975525;-0.92186;-3.15063;0;0;0;0;0;0;0;0;0.00741046;fp_not_a_fp;-1;0.207014;
195972;2180.703220;296;120;13.065;2.82843;0.0536797;17;296;122;0;2;1;1;0.956795;-0.891684;-3.09729;0.96616;-0.906772;-3.12396;1;-0.214693;0.345904;0.611426;0;0;0;0;0.0102769;fp_not_a_fp;-1;0.207091;
195973;2180.714347;296;120;13.4029;2;0.025;8;296;119.74;0;3;1;1;0.932671;-0.869201;-3.0192;0.954997;-0.894248;-3.08904;1;-0.55258;0.70246;1.68134;0;-30.3664;32.0442;96.1548;0.00708365;fp_not_a_fp;-1;0.207192;
195974;2180.725474;294;120;12.977;2;0.075;7;296;119.655;0;4;1;1;0.977911;-0.897879;-3.11819;0.960725;-0.895156;-3.09633;1;-0.103137;0.431468;0.774287;0;5.01286;3.8449;7.31826;0.0073161;fp_not_a_fp;-1;0.207159;
195975;2180.736602;294;120;12.8524;0;0.0625;8;293.738;119.679;0;5;1;1;0.987397;-0.906589;-3.14843;0.963693;-0.891338;-3.09578;1;0.204486;0.164613;-0.0460206;0;12.5566;-5.43027;-19.6931;0;fp_not_a_fp;-1;0.207166;
195976;2180.747729;292;118;13.2734;2.82843;0.132537;13;293.673;119.728;0;6;1;1;0.970553;-0.865862;-3.05607;0.967133;-0.884883;-3.08547;1;0.112453;0.500198;0.67967;0;7.34964;3.46732;1.53522;0.0101155;fp_not_a_fp;-1;0.207072;
195977;2180.758856;290;118;13.4234;2;0.0977431;12;291.413;117.512;0;7;1;1;0.973853;-0.856335;-3.02183;0.977428;-0.881666;-3.08613;1;0.0979025;0.684302;1.28537;1;14.6143;-0.40729;-8.89459;0.0070728;fp_not_a_fp;-1;0.207246;
195978;2180.769984;290;116;13.3847;2.82843;0.0921341;19;289.005;117.463;0;8;1;1;0.976843;-0.846796;-3.03811;0.977161;-0.868895;-3.06611;1;0.113669;0.782437;1.18515;1;4.8705;7.886;9.23341;0.0100313;fp_not_a_fp;-1;0.20715;
195979;2180.781111;290;116;13.1939;0;0.0625;9;289.031;115.226;0;9;1;1;0.990968;-0.859041;-3.08204;0.978054;-0.857008;-3.04951;1;0.267618;0.582819;0.488941;1;1.41851;9.39597;12.0193;0;fp_not_a_fp;-1;0.20713;
195980;2180.792238;290;114;13.4402;2;0.104815;8;289.178;115.243;0;10;1;1;0.972984;-0.831336;-3.03308;0.978662;-0.848377;-3.04376;1;0.0909496;0.743571;0.7001;1;-0.483023;5.46769;0.458553;0.00706395;fp_not_a_fp;-1;0.207116;
195981;2180.803365;288;114;13.4549;2.82843;0.0860689;8;289.359;113.067;0;11;1;1;0.986029;-0.830571;-3.02966;0.981706;-0.841936;-3.04572;1;0.155856;0.723931;0.737249;1;1.30209;0.890046;-12.3158;0.00997899;fp_not_a_fp;-1;0.207251;
195982;2180.814492;286;114;13.3444;2.82843;0.121778;17;287.259;113.122;0;12;1;1;1.00842;-0.837598;-3.05466;0.989601;-0.839636;-3.04986;1;0.419525;0.542923;0.371975;1;6.87209;-5.38161;-18.2713;0.0100617;fp_not_a_fp;-1;0.20705;
195983;2180.825619;286;112;13.1351;2.82843;0.125858;14;285.031;113.296;0;13;1;1;1.02467;-0.838706;-3.11103;0.998028;-0.834552;-3.05711;1;0.661265;0.386169;-0.472651;1;8.84442;-4.41835;-21.6052;0.0102221;fp_not_a_fp;-1;0.207088;
195984;2180.836747;284;112;13.24;2.82843;0.107906;13;285.077;111.18;0;14;1;1;1.03089;-0.832207;-3.08628;1.01251;-0.83477;-3.07041;1;0.7481;0.346625;-0.477698;1;14.7646;-8.91849;-26.4629;0.010141;fp_not_a_fp;-1;0.207256;
195985;2180.847874;284;112;13.3435;2;0.0059223;23;282.918;111.259;0;15;1;1;1.02289;-0.82575;-3.06234;1.02172;-0.833565;-3.07858;1;0.596872;0.360092;-0.14434;1;9.90852;-8.17469;-19.8073;0.00711512;fp_not_a_fp;-1;0.207165;
195986;2180.859001;282;110;13.3288;2.82843;0.111716;15;283.015;111.384;0;16;1;1;1.03844;-0.814743;-3.07319;1.02923;-0.827851;-3.08321;1;0.63647;0.445894;-0.11263;1;4.87397;-2.17994;-10.8877;0.0100734;fp_not_a_fp;-1;0.207155;
195987;2180.870129;282;110;13.3783;2.82843;0.0259181;16;280.929;109.229;0;17;1;1;1.0346;-0.81173;-3.06183;1.03171;-0.821107;-3.07091;1;0.527626;0.45902;0.0451277;1;-3.00269;1.63687;11.6334;0.0100361;fp_not_a_fp;-1;0.207026;
195988;2180.881256;280;110;13.503;2;0.0822913;6;281.024;109.291;0;18;1;1;1.03911;-0.804383;-3.03347;1.03376;-0.814151;-3.05771;1;0.467057;0.490114;0.429605;1;-6.31436;3.22388;20.3852;0.00703119;fp_not_a_fp;-1;0.207098;
195989;2180.892382;278;110;13.4766;2;0.0721982;17;278.922;109.403;0;19;1;1;1.05523;-0.806102;-3.03931;1.04185;-0.809239;-3.05195;1;0.567235;0.420751;0.466796;1;-0.665638;1.36282;13.7307;0.00704484;fp_not_a_fp;-1;0.207055;
195990;2180.903510;278;108;13.1303;2;0.126952;8;276.733;109.529;0;20;1;1;1.08324;-0.815116;-3.12716;1.05305;-0.809332;-3.06544;1;0.857342;0.235094;-0.584359;1;4.96223;-4.73594;-10.597;0.00723065;fp_not_a_fp;-1;0.207157;
195991;2180.914637;276;108;13.4028;2;0.081025;9;276.884;107.4;0;21;1;1;1.07538;-0.798688;-3.06348;1.06324;-0.806072;-3.06585;1;0.777763;0.316701;-0.214223;1;5.61954;-3.19727;-5.82502;0.00708365;fp_not_a_fp;-1;0.207148;
195992;2180.925764;274;108;12.9651;2;0.0719138;21;274.766;107.407;0;22;1;1;1.12633;-0.825804;-3.16681;1.08505;-0.811427;-3.09919;1;1.22974;-0.000819809;-1.21846;1;17.1358;-11.0302;-37.0275;0.0073228;fp_not_a_fp;-1;0.207139;
195993;2180.936892;274;108;12.9651;2;0.0719138;21;272.68;107.51;1;0;1;1;1.14105;-0.826494;-3.18263;1.1065;-0.816525;-3.13502;1;1.42842;-0.139845;-1.65944;1;19.3484;-12.5951;-47.7701;-1;fp_not_a_fp;-1;0.207131;
195994;2180.948019;272;108;13.436;2;0.10617;17;271.331;107.051;0;1;1;1;1.10099;-0.797009;-3.05573;1.11094;-0.811998;-3.11716;1;0.869067;0.158525;-0.17533;1;0.263501;-1.72038;9.18989;0.00706619;fp_not_a_fp;-1;0.207161;
195995;2180.959146;272;106;13.4995;2;0.0813347;6;270.65;107.694;0;2;1;1;1.09598;-0.781346;-3.04883;1.11609;-0.807663;-3.1135;1;0.46964;0.441163;0.539488;1;-6.92301;2.79648;16.9345;0.00703292;fp_not_a_fp;-1;0.207128;
195996;2180.970273;270;106;13.0696;2;0.0598776;11;270.871;105.512;0;3;1;1;1.14656;-0.807199;-3.14902;1.12114;-0.803012;-3.10905;1;0.824401;0.205373;-0.382333;1;-9.1084;4.63358;18.789;0.00726421;fp_not_a_fp;-1;0.207141;
195997;2180.981400;268;106;13.0102;2;0.0604397;19;268.886;105.516;0;4;1;1;1.16639;-0.81104;-3.16332;1.12748;-0.799148;-3.10422;1;1.09323;0.0377013;-0.878432;1;-7.53188;3.98968;17.5497;0.00729747;fp_not_a_fp;-1;0.207203;
195998;2180.992527;266;106;13.2182;2;0.0486993;8;266.766;105.583;0;5;1;1;1.16239;-0.798421;-3.11343;1.14283;-0.799501;-3.11865;1;1.01906;0.108252;-0.399475;1;3.36901;-1.12887;-5.03347;0.0071826;fp_not_a_fp;-1;0.20726;
195999;2181.003655;266;104;13.2915;2.82843;0.142893;20;264.581;105.65;0;6;1;1;1.15616;-0.78192;-3.10385;1.15788;-0.799645;-3.1324;1;0.786963;0.312743;-0.0408518;1;7.12927;-2.88518;-13.0375;0.0101017;fp_not_a_fp;-1;0.207146;
196000;2181.014782;264;106;13.2012;2;0.132689;5;264.684;103.468;0;7;1;1;1.17828;-0.799602;-3.11735;1.16581;-0.797745;-3.12449;1;0.844205;0.154678;-0.0421817;1;0.445291;-1.13927;7.64226;0.00719184;fp_not_a_fp;-1;0.207025;
196001;2181.025909;262;104;13.1955;2.82843;0.131268;16;262.648;105.75;0;8;1;1;1.19335;-0.787911;-3.12626;1.17255;-0.791963;-3.11522;1;0.933007;0.203631;-0.139474;1;-3.59949;3.72782;16.6026;0.0101752;fp_not_a_fp;-1;0.207026;
196002;2181.037037;262;104;13.2638;2.82843;0.0331761;21;260.547;103.61;0;9;1;1;1.1872;-0.783851;-3.11015;1.17875;-0.788321;-3.1144;1;0.780203;0.244433;0.0227912;1;-5.36586;3.05928;9.48647;0.0101228;fp_not_a_fp;-1;0.207184;
196003;2181.048165;262;104;13.2638;2.82843;0.0331761;21;260.716;103.6;1;0;1;1;1.19554;-0.780946;-3.10931;1.18859;-0.788077;-3.11577;1;0.713114;0.263413;0.0965548;1;-1.65897;-1.10838;3.08694;-1;fp_not_a_fp;-1;0.207108;
196004;2181.059292;258;104;13.3295;2.82843;0.088443;12;259.484;103.223;0;1;1;1;1.20985;-0.780287;-3.09465;1.19649;-0.783248;-3.11009;1;0.7584;0.245217;0.282799;1;-1.9276;2.03412;7.30123;0.0100729;fp_not_a_fp;-1;0.207131;
196005;2181.070420;258;104;12.8856;2;0.0191262;6;256.58;103.704;0;2;1;1;1.25153;-0.807168;-3.20126;1.21103;-0.788062;-3.12884;1;1.15811;-0.101689;-0.898269;1;5.05681;-6.85913;-17.0461;0.00736799;fp_not_a_fp;-1;0.207124;
196006;2181.081547;256;104;13.2751;2;0.0585928;5;256.767;103.815;0;3;1;1;1.2291;-0.78363;-3.10723;1.2215;-0.788007;-3.12811;1;0.918532;0.0377352;-0.193862;1;3.10689;-4.64316;-4.86468;0.00715178;fp_not_a_fp;-1;0.207065;
196007;2181.092674;254;104;13.2233;2.82843;0.057739;23;254.662;103.877;0;4;1;1;1.24828;-0.786853;-3.11932;1.23469;-0.789484;-3.13061;1;0.92222;0.0535981;-0.0166584;1;4.69706;-4.7132;-2.54065;0.0101538;fp_not_a_fp;-1;0.207066;
196008;2181.103802;254;104;12.912;2;0.0234591;6;252.541;103.927;0;5;1;1;1.27837;-0.80582;-3.19451;1.25182;-0.795867;-3.15558;1;1.151;-0.164082;-0.803139;1;8.81931;-9.19466;-24.3937;0.00735291;fp_not_a_fp;-1;0.207117;
196009;2181.114929;250;104;12.8826;2.82843;0.157361;10;252.752;103.951;0;6;1;1;1.31077;-0.807969;-3.20162;1.26663;-0.796068;-3.15567;1;1.47013;-0.257741;-1.10724;1;7.00978;-3.50553;-4.69283;0.0104224;fp_not_a_fp;-1;0.207182;
196010;2181.126057;250;104;12.8255;2.82843;0.0155559;13;248.428;103.967;0;7;1;1;1.31661;-0.811566;-3.21588;1.28851;-0.803051;-3.18283;1;1.48139;-0.304806;-1.25507;1;12.6456;-7.69558;-23.8411;0.0104688;fp_not_a_fp;-1;0.20712;
196011;2181.137184;248;106;12.8843;2;0.129339;3;248.53;103.978;0;8;1;1;1.32515;-0.820495;-3.19326;1.30773;-0.811462;-3.20132;1;1.39504;-0.387731;-0.896855;1;10.6225;-9.91513;-19.774;0.00736876;fp_not_a_fp;-1;0.207151;
