rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
256077;2849.539767;38;102;24.4457;4.47214;0;50;-1;-1;0;1;1;1;1.51399;-0.427367;-1.68622;1.51399;-0.427367;-1.68622;0;0;0;0;0;0;0;0;0.00868436;fp_not_a_fp;-1;0.207143;
256078;2849.550895;38;102;24.4457;4.47214;0;50;37.9999;102;1;0;1;1;1.51399;-0.427367;-1.68622;1.51399;-0.427367;-1.68622;1;2.73275e-06;1.70797e-06;1.36637e-06;0;0;0;0;-1;fp_not_a_fp;-1;0.207206;
256079;2849.562022;50;106;23.5303;2.82843;0.402224;20;37.9999;102;0;1;1;1;1.52428;-0.457171;-1.74355;1.51742;-0.437302;-1.70533;1;0.117971;-0.341649;-0.657155;0;10.602;-30.7046;-59.0597;0.00570612;fp_not_a_fp;-1;0.207237;
256080;2849.573149;52;108;23.3238;4.47214;0.0493924;89;51.4642;106.488;0;2;1;1;1.52953;-0.46803;-1.7547;1.52045;-0.444984;-1.71767;1;0.21189;-0.563734;-0.972788;0;9.52125;-25.3317;-43.7127;0.00910204;fp_not_a_fp;-1;0.207218;
256081;2849.584277;58;110;23.423;2.82843;0.129543;30;54.1001;108.859;0;3;1;1;1.49864;-0.472668;-1.74312;1.51661;-0.456309;-1.7319;1;-0.130389;-0.636768;-0.846379;0;-3.90512;-19.0754;-25.3554;0.00573223;fp_not_a_fp;-1;0.207284;
256082;2849.595405;58;110;23.423;2.82843;0.129543;30;60.834;111.153;1;0;1;1;1.49719;-0.479743;-1.75252;1.51241;-0.469403;-1.74847;1;-0.271815;-0.666832;-0.79398;0;-6.10632;-14.982;-17.8393;-1;fp_not_a_fp;-1;0.207251;
256083;2849.606532;66;114;23.3469;4.47214;0.0873673;95;63.9456;112.415;0;1;1;1;1.4708;-0.487655;-1.74036;1.49904;-0.477024;-1.74768;1;-0.598096;-0.6849;-0.53165;1;-16.0875;-7.71182;2.81954;0.00909304;fp_not_a_fp;-1;0.207274;
256084;2849.617660;70;116;22.6252;2.82843;0.0468326;43;69.7495;115.636;0;2;1;1;1.50084;-0.510149;-1.79152;1.49187;-0.487554;-1.75688;1;-0.3124;-0.862829;-0.941846;1;-11.7793;-6.71939;0.695731;0.00593443;fp_not_a_fp;-1;0.20725;
256085;2849.628787;70;116;22.6252;2.82843;0.0468326;43;73.7787;117.711;1;0;1;1;1.49664;-0.520151;-1.80195;1.49137;-0.499424;-1.77159;1;-0.202611;-0.940955;-1.1107;1;-1.62321;-6.83394;-5.93775;-1;fp_not_a_fp;-1;0.207202;
256086;2849.639915;80;122;22.1339;2;0.211733;18;77.5274;119.444;0;1;1;1;1.49095;-0.542832;-1.81788;1.48981;-0.515197;-1.78793;1;-0.196643;-1.11322;-1.2214;1;1.68836;-10.0289;-9.60219;0.0042894;fp_not_a_fp;-1;0.207275;
256087;2849.651043;82;122;22.5001;4.47214;0.036966;139;84.0125;124.058;0;2;1;1;1.45824;-0.533913;-1.78834;1.48667;-0.526761;-1.79992;1;-0.543928;-0.940186;-0.772879;1;1.21712;-5.7356;-5.41985;0.00943526;fp_not_a_fp;-1;0.2073;
256088;2849.662170;88;126;22.2918;4;0.097414;14;85.9177;123.95;0;3;1;1;1.44612;-0.553072;-1.79616;1.47299;-0.537492;-1.80108;1;-0.757089;-0.968378;-0.578576;1;-9.99045;-2.37175;8.16095;0.00851805;fp_not_a_fp;-1;0.207234;
256089;2849.673297;92;128;21.9695;5.65685;0.0129109;44;92.0931;128.146;0;4;1;1;1.44994;-0.568328;-1.81802;1.46131;-0.549536;-1.8051;1;-0.704807;-1.03139;-0.675051;1;-11.2825;-2.03226;9.78706;0.012223;fp_not_a_fp;-1;0.207414;
256090;2849.684425;94;128;22.2142;4.47214;0.0650416;202;96.1064;130.189;0;5;1;1;1.42542;-0.561982;-1.79805;1.44493;-0.554324;-1.80015;1;-0.874327;-0.853137;-0.399912;1;-15.2249;5.84273;18.4553;0.00955662;fp_not_a_fp;-1;0.207321;
256091;2849.695552;98;130;22.1381;2.82843;0.0419023;62;97.8541;129.906;0;6;1;1;1.41306;-0.571003;-1.79978;1.43363;-0.563596;-1.80301;1;-0.974503;-0.774067;-0.25502;1;-9.67366;3.7319;11.6345;0.00606497;fp_not_a_fp;-1;0.207302;
256092;2849.706680;102;134;21.9823;2.82843;0.104541;42;101.755;131.807;0;7;1;1;1.4056;-0.589508;-1.80347;1.42351;-0.572705;-1.80483;1;-0.977154;-0.85477;-0.204863;1;-4.94395;2.55211;8.39585;0.00610795;fp_not_a_fp;-1;0.207253;
256093;2849.717808;106;134;21.7099;2.82843;0.0942778;152;105.689;136.026;0;8;1;1;1.40574;-0.596726;-1.82621;1.41246;-0.579805;-1.80688;1;-0.851965;-0.861838;-0.418626;1;-3.30616;3.80912;5.76109;0.0061846;fp_not_a_fp;-1;0.207286;
256094;2849.728935;108;136;21.6829;4.47214;0.076903;144;109.657;135.814;0;9;1;1;1.39863;-0.604797;-1.82388;1.40576;-0.590508;-1.81333;1;-0.773088;-0.84734;-0.426889;1;2.27432;0.130257;-0.605671;0.00979088;fp_not_a_fp;-1;0.207215;
256095;2849.740062;112;138;21.5235;5.65685;0.072151;68;111.441;137.779;0;10;1;1;1.39124;-0.616569;-1.83281;1.4003;-0.6019;-1.82159;1;-0.726587;-0.868216;-0.478234;1;5.5698;-2.11529;-5.01465;0.0124763;fp_not_a_fp;-1;0.20725;
256096;2849.751190;116;140;21.507;2.82843;0.0595317;82;115.384;139.774;0;11;1;1;1.37455;-0.62434;-1.82963;1.39254;-0.610608;-1.82813;1;-0.806056;-0.855173;-0.402049;1;3.84406;-0.00905895;-4.43002;0.00624296;fp_not_a_fp;-1;0.207238;
256097;2849.762317;120;142;21.4544;4.47214;0.0324539;223;119.438;141.77;0;12;1;1;1.36012;-0.633189;-1.82953;1.38113;-0.619723;-1.82896;1;-0.901514;-0.842137;-0.318122;1;-1.11306;0.442601;2.25789;0.00989514;fp_not_a_fp;-1;0.207128;
256098;2849.773445;124;144;21.4414;4.47214;0.0290178;89;123.52;143.822;0;13;1;1;1.34312;-0.640891;-1.82604;1.36726;-0.628747;-1.8295;1;-1.02079;-0.81763;-0.202841;1;-5.56513;0.66746;5.0336;0.0099011;fp_not_a_fp;-1;0.207276;
256099;2849.784573;126;146;21.1419;2.82843;0.0934041;62;127.642;145.865;0;14;1;1;1.35306;-0.657486;-1.84719;1.35771;-0.638976;-1.8331;1;-0.825965;-0.893418;-0.371757;1;-2.23299;-0.566105;2.39245;0.00635067;fp_not_a_fp;-1;0.207121;
256100;2849.795700;128;148;21.1619;4.47214;0.066427;257;129.401;147.869;0;15;1;1;1.3427;-0.664372;-1.84073;1.34975;-0.648984;-1.83587;1;-0.758839;-0.889723;-0.3201;1;1.06047;-0.776106;1.8415;0.0100319;fp_not_a_fp;-1;0.207201;
256101;2849.806827;132;150;21.2089;4.47214;0.0490176;114;131.112;149.894;0;16;1;1;1.32172;-0.670304;-1.83201;1.34015;-0.658263;-1.83649;1;-0.874819;-0.842702;-0.158;1;0.599393;-0.0125353;3.59786;0.0100097;fp_not_a_fp;-1;0.207123;
256102;2849.817954;136;154;20.8659;2.82843;0.110983;67;135.101;151.919;0;17;1;1;1.32503;-0.696552;-1.85257;1.33563;-0.672178;-1.84313;1;-0.773223;-1.01667;-0.306485;1;5.56195;-4.47179;-2.32836;0.00643472;fp_not_a_fp;-1;0.207266;
256103;2849.829082;140;154;20.9661;4.47214;0.0909268;295;139.147;156.177;0;18;1;1;1.30058;-0.693039;-1.84383;1.32251;-0.681067;-1.84229;1;-0.91279;-0.918628;-0.2286;1;-1.9504;-0.566654;3.21614;0.0101256;fp_not_a_fp;-1;0.207182;
256104;2849.840209;142;156;20.9526;2.82843;0.087119;122;143.335;156.007;0;19;1;1;1.29225;-0.701067;-1.84025;1.30989;-0.69024;-1.84217;1;-0.949608;-0.852957;-0.126232;1;-4.28577;0.825792;4.35554;0.00640808;fp_not_a_fp;-1;0.207236;
256105;2849.851337;146;160;20.9973;4.47214;0.0868805;53;145.236;157.924;0;20;1;1;1.27119;-0.714708;-1.82684;1.29726;-0.701342;-1.84087;1;-1.08503;-0.873393;0.0859868;1;-4.72256;-0.689799;5.48157;0.0101106;fp_not_a_fp;-1;0.207286;
256106;2849.862465;148;160;20.8616;2.82843;0.099006;323;149.294;162.184;0;21;1;1;1.27036;-0.719266;-1.83878;1.2836;-0.70702;-1.83742;1;-1.01213;-0.822676;0.0258328;1;-5.36739;4.35824;7.46634;0.00643609;fp_not_a_fp;-1;0.207193;
256107;2849.873592;152;162;20.8868;4.47214;0.0486633;111;151.102;161.942;0;22;1;1;1.25054;-0.725913;-1.83184;1.27109;-0.715238;-1.83443;1;-1.08011;-0.772982;0.0771766;1;-3.7595;3.2722;6.87017;0.010164;fp_not_a_fp;-1;0.207307;
256108;2849.884719;154;164;20.5986;2.82843;0.0726491;60;155.142;163.885;0;23;1;1;1.25871;-0.743782;-1.85263;1.2627;-0.725917;-1.83752;1;-0.876829;-0.858678;-0.149703;1;1.63502;-0.128634;-0.527229;0.00651823;fp_not_a_fp;-1;0.207211;
256109;2849.895848;158;166;20.6859;4.47214;0.0588089;200;156.965;165.844;0;24;1;1;1.23493;-0.748232;-1.84005;1.25364;-0.734298;-1.84082;1;-0.953517;-0.835572;-0.0801821;1;2.95472;0.84959;-3.7334;0.0102627;fp_not_a_fp;-1;0.20718;
256110;2849.906975;160;168;20.7615;4.47214;0.0525536;112;161.043;167.83;0;25;1;1;1.22118;-0.753159;-1.82854;1.24134;-0.742772;-1.83826;1;-1.02124;-0.775931;0.0906696;1;-0.204544;1.05019;1.45658;0.0102254;fp_not_a_fp;-1;0.207164;
256111;2849.918102;164;170;20.754;5.65685;0.0812599;70;162.952;169.88;0;26;1;1;1.20321;-0.760995;-1.82446;1.22951;-0.751542;-1.83642;1;-1.12489;-0.742131;0.196545;1;-1.00581;0.693105;2.68177;0.0129388;fp_not_a_fp;-1;0.207208;
256112;2849.929230;166;172;20.5999;2.82843;0.0723496;141;167.039;171.913;0;27;1;1;1.20289;-0.774401;-1.83326;1.21555;-0.759197;-1.83158;1;-1.02797;-0.787172;0.114269;1;-3.39576;1.60656;5.93075;0.00651788;fp_not_a_fp;-1;0.207195;
256113;2849.940357;168;172;20.6336;2.82843;0.104908;124;168.923;173.923;0;28;1;1;1.19172;-0.773044;-1.83033;1.20475;-0.7654;-1.82915;1;-0.984791;-0.689822;0.0993261;1;-0.702773;3.27471;4.0332;0.00650721;fp_not_a_fp;-1;0.207146;
256114;2849.951484;172;176;20.5223;5.65685;0.135263;49;170.736;173.66;0;29;1;1;1.17946;-0.792723;-1.83054;1.19432;-0.775291;-1.82965;1;-0.981861;-0.787179;0.0780644;1;0.88452;-0.252644;-0.283087;0.013085;fp_not_a_fp;-1;0.207219;
256115;2849.962613;174;178;20.5713;2.82843;0.0697961;77;174.828;177.862;0;30;1;1;1.16731;-0.798556;-1.82133;1.18535;-0.784681;-1.82887;1;-0.994702;-0.793874;0.164915;1;2.92483;-1.16245;-0.710696;0.00652688;fp_not_a_fp;-1;0.20724;
256116;2849.973740;176;178;20.5246;2.82843;0.103479;102;176.741;179.971;0;31;1;1;1.16071;-0.800279;-1.82553;1.1748;-0.791151;-1.82693;1;-0.948742;-0.715127;0.131616;1;1.78011;1.61868;0.389588;0.00654172;fp_not_a_fp;-1;0.207261;
256117;2849.984867;178;180;20.5001;5.65685;0.0674743;69;178.601;179.73;0;32;1;1;1.15273;-0.808987;-1.82285;1.16505;-0.800136;-1.82506;1;-0.90026;-0.691189;0.131801;1;1.89923;-0.0306954;0.729468;0.0130991;fp_not_a_fp;-1;0.207332;
256118;2849.995995;182;184;20.4948;2.82843;0.126787;51;180.465;181.692;0;33;1;1;1.13428;-0.8247;-1.81358;1.15376;-0.808131;-1.82082;1;-0.976914;-0.773237;0.221258;1;0.11133;0.313424;3.21686;0.00655126;fp_not_a_fp;-1;0.207266;
256119;2850.007122;184;186;20.6224;4;0.019467;162;184.601;185.968;0;34;1;1;1.11794;-0.827305;-1.79753;1.14142;-0.815318;-1.81487;1;-1.07119;-0.738374;0.414007;1;-1.71838;1.2471;5.59627;0.00920761;fp_not_a_fp;-1;0.207233;
256120;2850.018249;186;188;20.5256;4.47214;0.0342314;91;186.6;188.101;0;35;1;1;1.11386;-0.838947;-1.80115;1.1297;-0.824985;-1.80878;1;-1.0204;-0.763242;0.399393;1;-1.60982;-1.08085;6.01608;0.0103429;fp_not_a_fp;-1;0.207228;
256121;2850.029377;188;190;20.4736;2.82843;0.0579879;41;188.504;190.16;0;36;1;1;1.1073;-0.848837;-1.80085;1.11834;-0.834947;-1.80328;1;-0.944414;-0.789531;0.345835;1;-0.991994;-2.20929;4.8087;0.00655805;fp_not_a_fp;-1;0.207248;
256122;2850.040505;190;192;20.5293;2.82843;0.0463063;96;190.398;192.161;0;37;1;1;1.09494;-0.854275;-1.79111;1.10851;-0.842341;-1.79766;1;-0.93425;-0.762026;0.391251;1;0.958442;0.251923;3.81939;0.00654023;fp_not_a_fp;-1;0.207293;
256123;2850.051632;192;194;20.5043;2.82843;0.0422637;98;192.279;194.117;0;38;1;1;1.0869;-0.863066;-1.78843;1.10075;-0.851281;-1.79538;1;-0.902997;-0.75423;0.390837;1;3.7788;-0.356198;-0.520472;0.00654828;fp_not_a_fp;-1;0.207194;
256124;2850.062760;194;196;20.5048;4.47214;0.0309446;46;194.188;196.077;0;39;1;1;1.0775;-0.870791;-1.78352;1.09166;-0.859242;-1.79097;1;-0.882654;-0.743347;0.397136;1;3.09464;0.447002;-0.0506185;0.0103534;fp_not_a_fp;-1;0.207225;
256125;2850.073887;198;198;20.5267;2.82843;0.0865008;20;196.127;198.052;0;40;1;1;1.05774;-0.877512;-1.77682;1.07927;-0.866411;-1.78497;1;-0.988125;-0.721077;0.425844;1;-0.982118;1.53797;1.79759;0.00654112;fp_not_a_fp;-1;0.20722;
256126;2850.085015;198;200;20.5695;4.47214;0.092552;212;200.375;200.037;0;41;1;1;1.05543;-0.883504;-1.76821;1.06939;-0.873718;-1.77924;1;-0.932168;-0.68859;0.482018;1;0.0467453;1.64988;2.03928;0.0103209;fp_not_a_fp;-1;0.207271;
256127;2850.096143;202;204;20.4602;4.47214;0.106604;143;200.147;202.03;0;42;1;1;1.04228;-0.903751;-1.7679;1.05824;-0.883889;-1.77411;1;-0.940852;-0.819405;0.447322;1;-0.85051;-1.46407;1.26913;0.010376;fp_not_a_fp;-1;0.207181;
256128;2850.107270;204;206;20.4704;2.82843;0.0432664;36;204.306;206.295;0;43;1;1;1.03238;-0.911065;-1.76215;1.04696;-0.893958;-1.76877;1;-0.937958;-0.852786;0.441831;1;-1.2425;-2.45856;1.00423;0.00655907;fp_not_a_fp;-1;0.207233;
256129;2850.118397;206;208;20.4883;2.82843;0.0461624;69;206.337;208.371;0;44;1;1;1.0221;-0.918022;-1.75574;1.03805;-0.904085;-1.7635;1;-0.934992;-0.837557;0.456703;1;1.19379;-2.61677;0.6934;0.00655334;fp_not_a_fp;-1;0.207268;
