rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
128269;1427.300463;138;0;35.8948;4.47214;0;67;-1;-1;0;1;1;1;0.769829;-0.0598886;-1.29348;0.769829;-0.0598886;-1.29348;0;0;0;0;0;0;0;0;0.00591431;fp_not_a_fp;-1;0.207159;
128270;1427.311590;142;2;35.6243;8.48528;0.0456059;160;138;-3.20562e-05;0;2;1;1;0.76495;-0.0647494;-1.30054;0.76739;-0.062319;-1.29701;1;-0.0559223;-0.0557194;-0.0808662;0;0;0;0;0.0113069;fp_not_a_fp;-1;0.207271;
128271;1427.322717;148;8;35.4791;5.65685;0.100996;52;142.505;2.25258;0;3;1;1;0.751835;-0.0784496;-1.29743;0.762205;-0.0676959;-1.29715;1;-0.222242;-0.228684;-0.0683259;0;-14.9471;-15.5443;1.12699;0.00756881;fp_not_a_fp;-1;0.2072;
128272;1427.333845;154;12;34.9453;5.65685;0.0905268;35;149.399;9.07558;0;4;1;1;0.746891;-0.0886865;-1.31157;0.758376;-0.0729435;-1.30075;1;-0.319302;-0.388331;-0.216577;0;-11.8345;-14.9452;-6.09758;0.00768445;fp_not_a_fp;-1;0.207262;
128273;1427.344973;156;14;34.5716;8.48528;0.0193858;173;156.305;13.7522;0;5;1;1;0.749404;-0.0942409;-1.32286;0.75327;-0.0815316;-1.3081;1;-0.28987;-0.468445;-0.379627;0;-7.00803;-12.3634;-8.94945;0.0116512;fp_not_a_fp;-1;0.20729;
128274;1427.356100;162;18;34.4007;8.48528;0.0849411;87;158.612;16.0389;0;6;1;1;0.736438;-0.103891;-1.32367;0.746142;-0.0913169;-1.31388;1;-0.389371;-0.55242;-0.407869;0;-7.49158;-11.1593;-7.34663;0.0117091;fp_not_a_fp;-1;0.207273;
128275;1427.367228;170;24;34.2512;7.2111;0.114918;24;165.131;20.381;0;7;1;1;0.717281;-0.118205;-1.32075;0.737503;-0.101256;-1.31971;1;-0.600407;-0.680732;-0.334031;1;-8.49584;-10.1558;-5.96956;0.00999424;fp_not_a_fp;-1;0.207174;
128276;1427.378355;174;26;33.7294;5.65685;0.0361835;85;174.24;27.1862;0;8;1;1;0.717052;-0.124687;-1.33826;0.730044;-0.110256;-1.32639;1;-0.613664;-0.721237;-0.461645;1;-6.6132;-7.47934;-5.50618;0.00796145;fp_not_a_fp;-1;0.207177;
128277;1427.389482;178;28;33.5476;6.32456;0.0307455;154;178.436;29.1861;0;9;1;1;0.70955;-0.130042;-1.34258;0.72008;-0.119206;-1.33132;1;-0.626858;-0.70736;-0.50496;1;-7.57088;-5.3676;-2.81607;0.00894935;fp_not_a_fp;-1;0.20725;
128278;1427.400610;184;32;33.4466;7.2111;0.0372878;34;182.479;31.0319;0;10;1;1;0.694526;-0.139878;-1.3407;0.709602;-0.128203;-1.33557;1;-0.724565;-0.724141;-0.436954;1;-7.53034;-3.85785;-0.653741;0.0102346;fp_not_a_fp;-1;0.207152;
