rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
270933;3014.852597;268;476;61.3684;4.47214;0;1097;-1;-1;0;1;1;1;0.240366;-0.656656;-0.366367;0.240366;-0.656656;-0.366367;0;0;0;0;0;0;0;0;0.00345934;fp_not_a_fp;-1;0.207398;
270934;3014.863724;270;470;60.5515;8.94427;0.0595903;3016;268;476;0;2;1;1;0.240585;-0.657516;-0.376331;0.240476;-0.657086;-0.371349;1;0.00251844;-0.00985787;-0.114215;0;0;0;0;0.00701203;fp_not_a_fp;-1;0.207189;
270935;3014.874851;276;460;59.5853;12.8062;0.0682187;3967;270.251;469.247;0;3;1;1;0.235118;-0.654587;-0.390965;0.23869;-0.656253;-0.377887;1;-0.0594378;0.0209023;-0.314593;0;-5.56799;2.76441;-18.0079;0.0102025;fp_not_a_fp;-1;0.20727;
270936;3014.885979;278;454;59.0181;10;0.0527922;2628;277.053;457.823;0;4;1;1;0.234276;-0.65267;-0.399873;0.237586;-0.655357;-0.383384;1;-0.0871134;0.0529135;-0.459389;0;-4.02748;2.8205;-15.5097;0.00804337;fp_not_a_fp;-1;0.207173;
270937;3014.897106;286;444;57.5702;14.1421;0.115696;3907;279.483;450.803;0;5;1;1;0.227173;-0.654985;-0.418781;0.234288;-0.65494;-0.396488;1;-0.168856;0.0328548;-0.677374;0;-5.13372;1.27944;-16.8699;0.0116611;fp_not_a_fp;-1;0.207188;
270938;3014.908234;288;438;57.3499;10;0.0303611;3303;288.38;439.682;0;6;1;1;0.224854;-0.649056;-0.425692;0.230355;-0.652825;-0.408828;1;-0.207684;0.0883432;-0.760273;0;-4.72265;2.20626;-14.5149;0.00827735;fp_not_a_fp;-1;0.207192;
270939;3014.919362;292;432;56.722;10;0.0304346;2224;290.705;433.028;0;7;1;1;0.220768;-0.647668;-0.435785;0.226768;-0.651095;-0.420033;1;-0.244068;0.115917;-0.813253;1;-4.14803;2.13462;-11.2032;0.00836897;fp_not_a_fp;-1;0.207262;
270940;3014.930489;298;422;55.7882;12.8062;0.0633534;3376;295.192;426.304;0;8;1;1;0.214457;-0.643992;-0.452191;0.221813;-0.648925;-0.433112;1;-0.300322;0.154668;-0.919472;1;-4.79018;2.2861;-10.3368;0.0108969;fp_not_a_fp;-1;0.207232;
270941;3014.941616;298;418;55.0761;10;0.057233;2704;301.595;415.77;0;9;1;1;0.217312;-0.646479;-0.461703;0.219348;-0.646799;-0.443843;1;-0.252534;0.122446;-0.955128;1;-1.87994;2.01283;-6.24029;0.00861908;fp_not_a_fp;-1;0.207271;
270942;3014.952744;306;412;54.4245;8.94427;0.0754527;1901;301.194;411.954;0;10;1;1;0.206085;-0.645214;-0.472885;0.214656;-0.645838;-0.455641;1;-0.329272;0.10801;-0.976207;1;-2.7317;0.441819;-4.85137;0.00780143;fp_not_a_fp;-1;0.207135;
270943;3014.963872;310;404;53.5601;10;0.0322427;2658;309.619;406.121;0;11;1;1;0.20249;-0.643545;-0.4881;0.210086;-0.644807;-0.46872;1;-0.360185;0.107399;-1.03479;1;-2.60878;-0.191384;-4.97732;0.00886303;fp_not_a_fp;-1;0.2072;
270944;3014.974999;310;398;52.8696;10;0.0558132;2886;313.791;398.017;0;12;1;1;0.205264;-0.642825;-0.500203;0.207788;-0.644516;-0.480723;1;-0.295225;0.101698;-1.06575;1;0.114592;-1.19009;-3.28638;0.00897879;fp_not_a_fp;-1;0.207213;
270945;3014.986126;316;392;52.1413;10;0.0437295;1586;313.293;392.096;0;13;1;1;0.197337;-0.64244;-0.513066;0.202794;-0.643506;-0.493563;1;-0.321586;0.0907828;-1.09006;1;-1.55137;-0.711391;-3.03149;0.0091042;fp_not_a_fp;-1;0.207141;
270946;3014.997255;322;386;51.3165;10;0.0394148;2617;319.425;386.174;0;14;1;1;0.189542;-0.643252;-0.527284;0.198658;-0.643015;-0.507163;1;-0.380813;0.0653868;-1.12404;1;-1.15779;-0.957592;-3.32116;0.00925052;fp_not_a_fp;-1;0.207119;
270947;3015.008382;322;382;50.7948;10;0.0580025;2085;325.697;380.282;0;15;1;1;0.191578;-0.643527;-0.536675;0.19593;-0.643011;-0.519307;1;-0.333373;0.043394;-1.10235;1;0.602537;-1.43798;-1.51775;0.00934554;fp_not_a_fp;-1;0.207172;
270948;3015.019509;328;376;49.9914;8.48528;0.0578587;1329;325.303;376.633;0;16;1;1;0.183399;-0.644103;-0.551429;0.190464;-0.643331;-0.532113;1;-0.365001;0.0221743;-1.12191;1;-1.56752;-1.78664;-1.26157;0.00805739;fp_not_a_fp;-1;0.207124;
270949;3015.030637;332;370;49.4905;11.6619;0.031564;2673;331.463;370.805;0;17;1;1;0.17772;-0.640797;-0.563179;0.18556;-0.64292;-0.544642;1;-0.396605;0.0484668;-1.12156;1;-1.68526;-0.950732;-0.707652;0.0111859;fp_not_a_fp;-1;0.207328;
270950;3015.041764;334;366;48.8752;5.65685;0.0966252;1070;335.541;364.827;0;18;1;1;0.176166;-0.642244;-0.574424;0.182216;-0.642668;-0.556427;1;-0.376897;0.0365587;-1.10727;1;0.0880728;-0.647744;0.376698;0.00549428;fp_not_a_fp;-1;0.20729;
270951;3015.052892;340;360;47.9425;11.6619;0.0664387;1335;337.29;361.066;0;19;1;1;0.167854;-0.644555;-0.591991;0.176285;-0.642925;-0.570256;1;-0.415957;0.00048627;-1.1615;1;-1.85537;-0.964065;-1.32884;0.0115471;fp_not_a_fp;-1;0.207236;
270952;3015.064020;342;356;47.5578;11.6619;0.0472455;2272;343.513;355.117;0;20;1;1;0.165315;-0.642965;-0.601049;0.171764;-0.64264;-0.582661;1;-0.408148;0.0037408;-1.13959;1;-0.96935;-0.414209;-0.397228;0.0116405;fp_not_a_fp;-1;0.207127;
270953;3015.075147;346;352;46.8075;5.65685;0.0811441;949;345.361;351.292;0;21;1;1;0.159949;-0.646319;-0.615049;0.167321;-0.644021;-0.595628;1;-0.414365;-0.0338383;-1.14566;1;-0.399041;-1.84919;-0.541382;0.00573698;fp_not_a_fp;-1;0.207253;
270954;3015.086275;350;346;45.9659;11.6619;0.0506004;1789;349.303;347.564;0;22;1;1;0.154765;-0.647573;-0.632951;0.161971;-0.645353;-0.61026;1;-0.423512;-0.0594241;-1.20723;1;-1.04734;-2.15648;-2.2459;0.0120436;fp_not_a_fp;-1;0.207211;
270955;3015.097403;352;342;45.635;10;0.0241051;2099;353.332;341.55;0;23;1;1;0.151826;-0.645179;-0.641991;0.157964;-0.645509;-0.62276;1;-0.406959;-0.0349747;-1.18232;1;0.202138;-0.796744;-0.467789;0.0104022;fp_not_a_fp;-1;0.207267;
270956;3015.108530;354;338;45.0569;7.2111;0.0526995;735;355.117;337.641;0;24;1;1;0.14966;-0.646275;-0.654735;0.15405;-0.646337;-0.636181;1;-0.37303;-0.0329792;-1.1673;1;0.788989;-0.825025;-0.622591;0.00759736;fp_not_a_fp;-1;0.207366;
