rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
214313;2384.789118;382;478;36.4966;4;0;72;-1;-1;0;1;1;1;0.107695;-1.10461;-0.616838;0.107695;-1.10461;-0.616838;0;0;0;0;0;0;0;0;0.00520273;fp_not_a_fp;-1;0.206916;
214314;2384.800244;382;476;36.5154;2.82843;0.078449;201;382;478;1;0;1;1;0.107695;-1.10461;-0.616838;0.107695;-1.10461;-0.616838;1;-8.5413e-08;2.73322e-06;6.83304e-07;0;0;0;0;-1;fp_not_a_fp;-1;0.207013;
214315;2384.811371;380;472;36.4843;5.65685;0.155831;575;382;478;0;1;1;1;0.113119;-1.0918;-0.625294;0.109503;-1.10034;-0.619657;1;0.0621812;0.146856;-0.0969395;0;5.58857;13.1985;-8.71253;0.00736026;fp_not_a_fp;-1;0.207112;
214316;2384.822498;378;468;36.3577;6.32456;0.0565467;352;379.745;471.236;0;2;1;1;0.118858;-1.0868;-0.632978;0.111842;-1.09695;-0.622987;1;0.145732;0.246144;-0.212716;0;6.54864;11.0607;-9.55866;0.00825766;fp_not_a_fp;-1;0.207048;
214317;2384.833624;378;466;36.4132;4.47214;0.0494791;157;377.42;466.514;0;3;1;1;0.118738;-1.08072;-0.63478;0.114603;-1.09098;-0.627472;1;0.160301;0.325429;-0.254083;0;4.80223;9.74913;-7.61176;0.00583016;fp_not_a_fp;-1;0.207008;
214318;2384.844750;376;460;36.1363;5.65685;0.0807393;675;377.358;464.148;0;4;1;1;0.125088;-1.07569;-0.64797;0.118951;-1.08375;-0.635255;1;0.218664;0.374364;-0.389984;0;4.91304;8.41138;-8.76242;0.00743113;fp_not_a_fp;-1;0.207037;
214319;2384.855878;374;456;36.1722;4.47214;0.07018;451;375.168;457.493;0;5;1;1;0.130336;-1.06578;-0.652861;0.123255;-1.07725;-0.642147;1;0.275052;0.460502;-0.452473;1;4.78276;7.047;-7.98823;0.00586899;fp_not_a_fp;-1;0.206986;
214320;2384.867004;374;454;36.0253;5.65685;0.0531909;351;372.84;452.753;0;6;1;1;0.13093;-1.06565;-0.658319;0.126273;-1.07196;-0.648483;1;0.270077;0.43875;-0.483156;1;2.7938;4.32753;-6.07645;0.00745404;fp_not_a_fp;-1;0.207024;
214321;2384.878130;372;450;35.8443;5.65685;0.043777;1263;372.931;450.782;0;7;1;1;0.137012;-1.06211;-0.667229;0.130842;-1.06731;-0.656595;1;0.303306;0.414469;-0.536351;1;3.2131;2.00046;-6.34225;0.00749167;fp_not_a_fp;-1;0.206915;
214322;2384.889258;372;446;35.7755;5.65685;0.0463914;919;370.827;446.683;0;8;1;1;0.137401;-1.05515;-0.674143;0.13392;-1.06217;-0.663138;1;0.282806;0.431283;-0.569176;1;1.44117;1.27867;-4.02613;0.0075061;fp_not_a_fp;-1;0.207056;
214323;2384.900384;370;440;35.621;7.2111;0.0572752;1430;370.962;442.592;0;9;1;1;0.143515;-1.04622;-0.685514;0.137215;-1.05728;-0.671301;1;0.308353;0.485577;-0.640493;1;0.748334;0.563374;-4.22464;0.00960988;fp_not_a_fp;-1;0.206961;
214324;2384.911510;368;440;35.558;5.65685;0.0574995;1490;368.905;436.22;0;10;1;1;0.149109;-1.04813;-0.686696;0.141759;-1.0529;-0.678396;1;0.34371;0.424201;-0.601822;1;1.65454;-0.326928;-2.66632;0.00755201;fp_not_a_fp;-1;0.207008;
214325;2384.922638;368;436;35.5257;4.47214;0.0549968;1217;366.738;436.571;0;11;1;1;0.14937;-1.04002;-0.692988;0.144849;-1.04738;-0.684835;1;0.317474;0.437704;-0.581206;1;0.318419;0.522036;-1.00784;0.00597578;fp_not_a_fp;-1;0.206957;
214326;2384.933764;366;430;35.4506;10;0.125391;2734;366.859;432.653;0;12;1;1;0.155232;-1.02866;-0.702945;0.149307;-1.04076;-0.692036;1;0.333332;0.517734;-0.612697;1;1.13531;1.9425;-0.977944;0.0133906;fp_not_a_fp;-1;0.207028;
214327;2384.944890;366;428;35.3849;7.2111;0.0608993;1618;364.774;426.333;0;13;1;1;0.155583;-1.02602;-0.707096;0.152324;-1.03571;-0.697431;1;0.301397;0.515018;-0.595152;1;-0.156267;0.661532;1.01873;0.009674;fp_not_a_fp;-1;0.207027;
214328;2384.956018;364;426;35.4339;5.65685;0.0436752;1190;364.926;424.477;0;14;1;1;0.160789;-1.02011;-0.708927;0.155244;-1.0287;-0.702989;1;0.309434;0.515934;-0.532969;1;-0.770146;2.06114;1.54689;0.00757844;fp_not_a_fp;-1;0.206976;
214329;2384.967144;364;420;35.2824;10;0.114272;3598;362.871;422.692;0;15;1;1;0.16167;-1.0108;-0.720532;0.158318;-1.0214;-0.709875;1;0.283376;0.557202;-0.572338;1;-0.766161;2.68503;0.199111;0.0134544;fp_not_a_fp;-1;0.207143;
214330;2384.978270;364;418;35.2314;7.2111;0.042106;1834;362.996;416.431;0;16;1;1;0.161967;-1.0077;-0.724434;0.160002;-1.01616;-0.715247;1;0.239874;0.538781;-0.560334;1;-2.09997;0.472921;1.17642;0.00971615;fp_not_a_fp;-1;0.207032;
214331;2384.989397;362;414;35.2221;6.32456;0.0351642;1378;363.207;414.585;0;17;1;1;0.167527;-0.998879;-0.73031;0.162988;-1.00937;-0.721051;1;0.255042;0.563552;-0.551266;1;-1.04158;1.09053;0.985942;0.0085239;fp_not_a_fp;-1;0.206988;
214332;2385.000524;360;410;35.0642;10;0.0682776;3502;361.111;410.546;0;18;1;1;0.173824;-0.994251;-0.73931;0.166247;-1.00291;-0.728647;1;0.300961;0.554958;-0.580364;1;-0.190459;0.876873;-1.06487;0.0135382;fp_not_a_fp;-1;0.207;
214333;2385.011650;360;408;35.0955;8.48528;0.0510799;1916;358.937;406.45;0;19;1;1;0.173733;-0.988778;-0.74152;0.169263;-0.997401;-0.733893;1;0.280503;0.543359;-0.543701;1;-0.0646392;-0.311027;0.643478;0.0114773;fp_not_a_fp;-1;0.206991;
214334;2385.022777;358;404;35.0479;8.48528;0.0371099;1881;358.996;404.66;0;20;1;1;0.179513;-0.980987;-0.748238;0.173649;-0.990724;-0.739844;1;0.302537;0.558571;-0.536216;1;1.40792;0.444686;0.541954;0.0114929;fp_not_a_fp;-1;0.207045;
214335;2385.033904;358;402;34.8539;10;0.063308;2967;356.867;400.642;0;21;1;1;0.180577;-0.981829;-0.755292;0.176912;-0.986462;-0.74609;1;0.285242;0.483958;-0.545587;1;0.678523;-1.78822;0.127662;0.0136198;fp_not_a_fp;-1;0.207112;
214336;2385.045030;356;398;34.8973;8.48528;0.0256283;1973;356.994;398.857;0;22;1;1;0.185921;-0.97144;-0.760091;0.179936;-0.980759;-0.751285;1;0.302983;0.510505;-0.534891;1;0.0454962;-0.998646;1.02175;0.0115425;fp_not_a_fp;-1;0.206971;
214337;2385.056156;356;394;34.8216;8.94427;0.0358514;2755;354.919;394.83;0;23;1;1;0.186453;-0.964304;-0.767526;0.183116;-0.97464;-0.757787;1;0.277768;0.538163;-0.547472;1;-0.0614033;-0.116552;-0.0847029;0.0121932;fp_not_a_fp;-1;0.207066;
214338;2385.067284;356;392;34.7103;7.2111;0.0478796;2297;355.027;390.694;0;24;1;1;0.187116;-0.962761;-0.77289;0.185017;-0.970084;-0.76395;1;0.239513;0.498642;-0.544324;1;-1.41596;-1.34629;-0.182176;0.00986203;fp_not_a_fp;-1;0.207087;
214339;2385.078410;354;390;34.7638;8.48528;0.0315909;1883;355.229;388.845;0;25;1;1;0.192354;-0.956702;-0.774562;0.187961;-0.963802;-0.768767;1;0.253199;0.488162;-0.492764;1;-0.719889;0.0945593;1.1869;0.0115868;fp_not_a_fp;-1;0.207069;
214340;2385.089537;354;386;34.6825;10;0.0470721;3026;353.125;387.045;0;26;1;1;0.192933;-0.949662;-0.782184;0.189714;-0.958357;-0.77429;1;0.233203;0.502271;-0.495982;1;-1.56781;-0.184923;0.874257;0.0136871;fp_not_a_fp;-1;0.206942;
214341;2385.100664;354;382;34.6283;7.2111;0.0452678;1974;353.226;383.009;0;27;1;1;0.193365;-0.941853;-0.789226;0.191442;-0.952745;-0.779715;1;0.200138;0.533549;-0.514769;1;-1.74415;-0.103622;0.734847;0.00988538;fp_not_a_fp;-1;0.206995;
214342;2385.111790;352;382;34.7733;5.65685;0.0912859;1459;353.367;378.87;0;28;1;1;0.198019;-0.937981;-0.785901;0.194167;-0.94655;-0.782968;1;0.214298;0.522814;-0.418761;1;-0.566524;0.5431;2.82131;0.00772242;fp_not_a_fp;-1;0.206946;
214343;2385.122916;352;376;34.6254;10;0.0857684;3185;351.217;379.225;0;29;1;1;0.199058;-0.92804;-0.797982;0.195843;-0.939384;-0.788823;1;0.204728;0.565654;-0.464163;1;-1.08906;1.74115;0.642606;0.0137097;fp_not_a_fp;-1;0.207002;
214344;2385.134044;352;374;34.5577;10;0.0446701;2090;351.291;372.92;0;30;1;1;0.199512;-0.9252;-0.802459;0.197488;-0.933269;-0.793892;1;0.179871;0.543755;-0.475049;1;-1.19823;0.932133;0.470347;0.0137366;fp_not_a_fp;-1;0.207125;
214345;2385.145170;352;372;34.5467;5.65685;0.0733842;1461;351.411;370.965;0;31;1;1;0.199641;-0.920837;-0.805631;0.199057;-0.928015;-0.797993;1;0.148128;0.515374;-0.45531;1;-1.16857;-0.408327;1.33599;0.00777308;fp_not_a_fp;-1;0.206956;
214346;2385.156296;350;368;34.5022;11.6619;0.0811121;3136;351.536;369.147;0;32;1;1;0.205531;-0.912748;-0.812472;0.200935;-0.921706;-0.804636;1;0.183639;0.53064;-0.467509;1;-0.688793;0.175898;-1.09533;0.0160452;fp_not_a_fp;-1;0.206963;
214347;2385.167424;350;364;34.4744;8.48528;0.0213206;2152;349.394;365.021;0;33;1;1;0.205825;-0.904144;-0.818968;0.202627;-0.915732;-0.809883;1;0.178271;0.567892;-0.487375;1;-0.594365;0.0502511;-0.521492;0.011684;fp_not_a_fp;-1;0.206935;
214348;2385.178550;350;362;34.4218;8.48528;0.0243985;1944;349.412;360.873;0;34;1;1;0.206205;-0.900851;-0.823147;0.204301;-0.909645;-0.815054;1;0.15767;0.548596;-0.481327;1;-0.498824;0.108691;-0.141009;0.0117019;fp_not_a_fp;-1;0.207046;
214349;2385.189677;348;358;34.3328;10;0.0524505;2751;349.495;358.96;0;35;1;1;0.2124;-0.893863;-0.831111;0.20749;-0.902902;-0.821424;1;0.200057;0.550755;-0.50873;1;1.16681;0.794898;-1.20026;0.0138266;fp_not_a_fp;-1;0.206969;
214350;2385.200804;350;356;34.3174;10;0.0688945;1971;347.311;354.853;0;36;1;1;0.207028;-0.889519;-0.834453;0.207865;-0.897095;-0.82692;1;0.130475;0.531196;-0.493476;1;-1.19445;0.0124266;-0.583431;0.0138328;fp_not_a_fp;-1;0.207097;
