rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
310354;3453.437390;406;478;44.3185;4;0;190;-1;-1;0;1;1;1;0.0370817;-0.909925;-0.506902;0.0370817;-0.909925;-0.506902;0;0;0;0;0;0;0;0;0.00428448;fp_not_a_fp;-1;0.207152;
310355;3453.448518;410;478;43.5462;8;0.0406863;230;406;478;0;2;1;1;0.0290191;-0.925973;-0.515949;0.0330504;-0.917949;-0.511425;1;-0.0924137;-0.183943;-0.103691;0;0;0;0;0.00872094;fp_not_a_fp;-1;0.207148;
310356;3453.459647;414;478;43.4891;4;0.0814103;414;410.499;478;0;3;1;1;0.0203255;-0.927099;-0.516683;0.0288087;-0.920999;-0.513178;1;-0.218457;-0.249409;-0.141733;0;-11.3258;-5.88256;-3.41828;0.0043662;fp_not_a_fp;-1;0.20714;
310357;3453.470775;414;476;44.4636;8.24621;0.0221301;1758;415.137;478;1;0;1;1;0.0178982;-0.92987;-0.518258;0.0260811;-0.923217;-0.514448;1;-0.270504;-0.276414;-0.157426;0;-8.00139;-4.15466;-2.41424;-1;fp_not_a_fp;-1;0.207013;
310358;3453.481903;422;476;43.8151;8.94427;0.0872469;2091;416.532;478;2;0;1;1;0.0148926;-0.932942;-0.520007;0.0205338;-0.928971;-0.517724;1;-0.29196;-0.287523;-0.163881;0;-5.97698;-3.10251;-1.80284;-1;fp_not_a_fp;-1;0.207135;
310359;3453.493032;422;476;44.4744;8.94427;0.0681717;2629;418.027;478;3;0;1;1;0.0116486;-0.936136;-0.521828;0.0161912;-0.931512;-0.519194;1;-0.300768;-0.292055;-0.166515;0;-4.68059;-2.42871;-1.41131;-1;fp_not_a_fp;-1;0.207177;
310360;3453.504160;428;474;44.3464;11.6619;0.173775;3602;419.556;478;0;1;1;1;-0.00993371;-0.901615;-0.511441;0.00862641;-0.925141;-0.517883;1;-0.513421;0.139003;-0.0273057;1;-6.62648;8.72586;2.57067;0.0124834;fp_not_a_fp;-1;0.207134;
310361;3453.515288;430;474;44.4201;10;0.0214189;2966;430.871;473.422;0;2;1;1;-0.0141916;-0.900076;-0.51062;0.000603969;-0.917692;-0.515974;1;-0.58462;0.317058;0.0431132;1;-7.0568;13.3327;4.50525;0.0106867;fp_not_a_fp;-1;0.207124;
310362;3453.526417;434;472;44.491;11.3137;0.0349809;3263;433.285;473.248;0;3;1;1;-0.0226522;-0.894938;-0.512129;-0.00878223;-0.908192;-0.514004;1;-0.636444;0.409091;0.0494152;1;-7.73894;15.6497;4.79183;0.0120714;fp_not_a_fp;-1;0.207151;
310363;3453.537545;440;470;44.3775;10;0.0433766;3159;437.607;470.975;0;4;1;1;-0.0354936;-0.893472;-0.515797;-0.0205678;-0.897525;-0.512497;1;-0.72387;0.411748;0.00367467;1;-9.50514;15.8112;3.82342;0.010697;fp_not_a_fp;-1;0.2071;
310364;3453.548673;442;468;44.5538;11.3137;0.0464864;3295;444.122;468.704;0;5;1;1;-0.0395629;-0.886284;-0.51605;-0.0279751;-0.893693;-0.513649;1;-0.714313;0.44272;-0.0185911;1;-4.5131;6.82311;0.195794;0.0120544;fp_not_a_fp;-1;0.207114;
310365;3453.559802;448;466;44.487;10;0.0368813;3425;445.94;466.53;0;6;1;1;-0.0523742;-0.883867;-0.519176;-0.0375207;-0.88964;-0.515788;1;-0.766086;0.426748;-0.0612516;1;-4.07656;2.46414;-2.34456;0.0106706;fp_not_a_fp;-1;0.207133;
310366;3453.570930;450;464;44.6397;10;0.0385488;2558;452.187;464.363;0;7;1;1;-0.0563967;-0.877197;-0.519689;-0.0459568;-0.885205;-0.517678;1;-0.735872;0.442164;-0.0769458;1;-2.23361;0.743043;-2.83871;0.0106341;fp_not_a_fp;-1;0.207108;
310367;3453.582058;454;462;44.7728;11.6619;0.0195616;3769;453.99;462.24;0;8;1;1;-0.0646589;-0.870911;-0.520453;-0.0532482;-0.879565;-0.518842;1;-0.724228;0.464196;-0.0823792;1;-0.00794768;1.17832;-1.93319;0.0123646;fp_not_a_fp;-1;0.207175;
310368;3453.593187;456;460;44.786;8.48528;0.0448342;2514;457.89;460.153;0;9;1;1;-0.0688278;-0.86702;-0.522581;-0.0605644;-0.874749;-0.520475;1;-0.67482;0.458683;-0.0985094;1;0.88724;0.358662;-1.79532;0.0089939;fp_not_a_fp;-1;0.207109;
310369;3453.604315;460;458;45.0657;10;0.00796325;2715;459.602;458.098;0;10;1;1;-0.0767756;-0.857984;-0.521632;-0.0666647;-0.868278;-0.521089;1;-0.659426;0.501473;-0.0817321;1;2.39609;1.67875;-0.460084;0.0105336;fp_not_a_fp;-1;0.20708;
310370;3453.615443;466;456;44.8218;10;0.0410478;2627;463.531;456.048;0;11;1;1;-0.0898502;-0.858935;-0.526806;-0.0750281;-0.863712;-0.522868;1;-0.718818;0.444291;-0.123672;1;0.383045;0.0477847;-1.04973;0.0105909;fp_not_a_fp;-1;0.206959;
310371;3453.626572;466;454;45.1031;8.48528;0.0527257;2494;469.856;454.037;0;12;1;1;-0.0892385;-0.850011;-0.525757;-0.081173;-0.858488;-0.524194;1;-0.644666;0.466267;-0.113215;1;1.78719;0.0464703;-0.692764;0.00893066;fp_not_a_fp;-1;0.207127;
310372;3453.637700;472;452;44.9403;10;0.0380382;2214;469.459;452.01;0;13;1;1;-0.102185;-0.849382;-0.52999;-0.0895124;-0.854078;-0.526047;1;-0.680187;0.423088;-0.14297;1;-0.120712;-0.79972;-0.998862;0.010563;fp_not_a_fp;-1;0.207152;
310373;3453.648828;474;450;45.1559;10;0.0241183;1950;475.668;450.009;0;14;1;1;-0.105851;-0.841721;-0.529722;-0.0967812;-0.850012;-0.528069;1;-0.650125;0.439087;-0.133955;1;0.208839;-1.40157;-1.17324;0.0105126;fp_not_a_fp;-1;0.207007;
310374;3453.659957;476;446;45.2783;7.2111;0.0760082;1832;477.528;447.995;0;15;1;1;-0.109656;-0.8323;-0.532776;-0.101733;-0.843354;-0.529562;1;-0.598391;0.497672;-0.14815;1;2.70527;1.19912;-0.549897;0.00756022;fp_not_a_fp;-1;0.2071;
310375;3453.671085;482;446;45.1262;7.2111;0.0878484;1972;479.216;443.696;0;16;1;1;-0.122648;-0.834976;-0.534654;-0.110085;-0.839595;-0.531786;1;-0.649605;0.427728;-0.156645;1;-0.111056;-0.865917;-0.975651;0.00758571;fp_not_a_fp;-1;0.207171;
310376;3453.682213;484;442;45.2356;8.48528;0.047082;2112;485.527;443.912;0;17;1;1;-0.126447;-0.825804;-0.537851;-0.116151;-0.833701;-0.533751;1;-0.631454;0.449401;-0.176822;1;1.09475;0.591048;-0.760496;0.00890452;fp_not_a_fp;-1;0.207117;
310377;3453.693341;490;440;45.161;8.94427;0.0403385;1977;487.408;439.713;0;18;1;1;-0.139217;-0.823477;-0.541056;-0.124492;-0.829139;-0.536585;1;-0.689787;0.427713;-0.19934;1;-0.891146;-0.255642;-1.46891;0.00940167;fp_not_a_fp;-1;0.20704;
310378;3453.704470;492;438;45.2488;7.2111;0.0513229;1636;493.745;437.676;0;19;1;1;-0.143092;-0.818282;-0.542264;-0.132851;-0.825635;-0.538957;1;-0.670322;0.423732;-0.197066;1;-1.61604;-1.66112;-1.09896;0.00756515;fp_not_a_fp;-1;0.207126;
310379;3453.715598;494;436;45.3261;7.2111;0.0487381;1479;495.668;435.728;0;20;1;1;-0.146986;-0.813295;-0.543594;-0.138936;-0.820215;-0.541191;1;-0.621411;0.425196;-0.186228;1;0.633361;-0.0568579;-0.664619;0.00755225;fp_not_a_fp;-1;0.207112;
310380;3453.726726;498;434;45.2571;8.48528;0.010065;1710;497.365;433.749;0;21;1;1;-0.15555;-0.810895;-0.546707;-0.146212;-0.816487;-0.543405;1;-0.620095;0.399076;-0.193681;1;0.255139;-1.13061;-0.378751;0.00890028;fp_not_a_fp;-1;0.207075;
310381;3453.737855;500;430;45.1932;8.48528;0.0349585;1752;501.345;431.827;0;22;1;1;-0.159869;-0.804883;-0.551975;-0.151374;-0.811839;-0.546135;1;-0.589959;0.406292;-0.232429;1;2.24261;-0.481246;-0.743286;0.00891287;fp_not_a_fp;-1;0.207053;
310382;3453.748983;506;430;44.996;7.2111;0.0720134;1835;503.098;427.596;0;23;1;1;-0.173229;-0.80828;-0.554476;-0.158909;-0.809338;-0.549188;1;-0.655388;0.318508;-0.247465;1;0.335448;-2.36398;-1.13216;0.00760769;fp_not_a_fp;-1;0.207131;
310383;3453.760111;508;426;45.0581;8.48528;0.0411477;1530;509.412;427.85;0;24;1;1;-0.177101;-0.799984;-0.558219;-0.166437;-0.806011;-0.552844;1;-0.643219;0.336695;-0.265018;1;-0.489992;-1.98828;-1.77;0.00893958;fp_not_a_fp;-1;0.207038;
310384;3453.771240;514;424;44.9726;8.94427;0.0543602;1826;511.37;423.684;0;25;1;1;-0.190052;-0.797798;-0.561606;-0.175063;-0.802736;-0.556569;1;-0.704576;0.326317;-0.277291;1;-1.89786;-1.63458;-1.87825;0.00944105;fp_not_a_fp;-1;0.206975;
310385;3453.782368;516;422;45.1616;5.65685;0.0692466;1432;517.706;421.662;0;26;1;1;-0.19341;-0.790856;-0.561519;-0.183448;-0.79923;-0.558955;1;-0.678551;0.359981;-0.245989;1;-1.99016;-1.04041;-0.304627;0.00594606;fp_not_a_fp;-1;0.20714;
310386;3453.793496;518;418;45.1302;5.65685;0.0766526;1459;519.647;419.716;0;27;1;1;-0.19765;-0.784236;-0.56641;-0.189553;-0.793219;-0.561938;1;-0.62984;0.40385;-0.257745;1;0.574096;1.91733;-0.230921;0.0059502;fp_not_a_fp;-1;0.206987;
310387;3453.804625;524;416;44.9121;8.48528;0.0533003;1477;521.342;415.461;0;28;1;1;-0.21124;-0.784333;-0.57149;-0.198088;-0.789306;-0.565256;1;-0.685141;0.369361;-0.287947;1;-0.94158;0.733957;-0.51503;0.00896864;fp_not_a_fp;-1;0.207079;
310388;3453.815753;526;414;44.9897;7.2111;0.0309429;1476;527.599;413.47;0;29;1;1;-0.215045;-0.779363;-0.572776;-0.204336;-0.784697;-0.568048;1;-0.664216;0.364957;-0.27844;1;0.906813;0.868153;-0.0257781;0.00760875;fp_not_a_fp;-1;0.207204;
310389;3453.826881;532;412;44.9498;7.2111;0.0447149;1628;529.45;411.532;0;30;1;1;-0.227857;-0.776346;-0.575611;-0.212948;-0.78107;-0.571572;1;-0.717693;0.351171;-0.271496;1;-0.879245;-0.197852;-0.572966;0.0076155;fp_not_a_fp;-1;0.206995;
310390;3453.838010;534;408;44.9153;7.2111;0.0418431;1303;535.766;409.623;0;31;1;1;-0.232156;-0.769738;-0.580575;-0.221575;-0.777445;-0.575113;1;-0.697527;0.376418;-0.29089;1;-1.52058;-0.616276;-0.744543;0.00762135;fp_not_a_fp;-1;0.207137;
310391;3453.849138;540;406;44.8449;8.24621;0.0480392;1819;537.67;405.458;0;32;1;1;-0.245171;-0.767231;-0.583821;-0.230057;-0.77317;-0.578196;1;-0.749402;0.367571;-0.299004;1;-1.44369;-0.0402573;-0.248369;0.00872901;fp_not_a_fp;-1;0.207074;
310392;3453.860266;542;404;45.0052;5.65685;0.0631466;1315;543.919;403.462;0;33;1;1;-0.248465;-0.760882;-0.584011;-0.238412;-0.76855;-0.581004;1;-0.713011;0.389813;-0.266401;1;-1.09624;0.558373;0.270528;0.00596674;fp_not_a_fp;-1;0.207119;
310393;3453.871395;544;400;45.1266;5.65685;0.0667235;1336;545.795;401.522;0;34;1;1;-0.251902;-0.751664;-0.586941;-0.244424;-0.762379;-0.583837;1;-0.646415;0.45493;-0.252524;1;1.60119;2.33088;0.426224;0.00595068;fp_not_a_fp;-1;0.207214;
310394;3453.882523;550;398;45.1064;8.48528;0.0629623;1422;547.456;397.316;0;35;1;1;-0.264591;-0.748305;-0.589523;-0.252532;-0.757021;-0.586074;1;-0.681892;0.462313;-0.244178;1;0.351141;1.92959;1.04941;0.00893002;fp_not_a_fp;-1;0.207032;
310395;3453.893651;552;396;45.1634;7.2111;0.0307814;1412;553.701;395.353;0;36;1;1;-0.26841;-0.743757;-0.591041;-0.258342;-0.751152;-0.587879;1;-0.65335;0.458531;-0.226983;1;2.15775;2.04339;1.61798;0.00757948;fp_not_a_fp;-1;0.207064;
310396;3453.904780;558;394;45.221;7.2111;0.038713;1582;555.527;393.446;0;37;1;1;-0.280614;-0.739124;-0.592602;-0.266379;-0.745713;-0.590027;1;-0.698083;0.451579;-0.208817;1;0.335318;1.38752;1.29359;0.00756984;fp_not_a_fp;-1;0.207166;
310397;3453.915908;560;390;45.347;7.2111;0.0358147;1437;561.84;391.553;0;38;1;1;-0.283919;-0.729935;-0.595435;-0.274384;-0.74028;-0.59215;1;-0.665418;0.496435;-0.207144;1;-0.426852;0.932469;1.01947;0.00754879;fp_not_a_fp;-1;0.207;
310398;3453.927036;568;388;45.3751;8.24621;0.0806319;1507;563.743;387.391;0;39;1;1;-0.30043;-0.725767;-0.597399;-0.283343;-0.734646;-0.594119;1;-0.756297;0.499426;-0.202546;1;-1.67151;0.833784;0.935257;0.00862702;fp_not_a_fp;-1;0.206972;
