rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
224644;2499.691309;844;60;22.0918;4.47214;0;74;-1;-1;0;1;1;1;-1.78597;-0.284677;-1.98404;-1.78597;-0.284677;-1.98404;0;0;0;0;0;0;0;0;0.00960951;fp_not_a_fp;-1;0.207061;
224645;2499.702437;838;62;21.9017;4.47214;0.101834;24;844;60;0;2;1;1;-1.77557;-0.294758;-1.99649;-1.78077;-0.289718;-1.99027;1;0.119149;-0.115555;-0.142691;0;0;0;0;0.00969303;fp_not_a_fp;-1;0.207035;
224646;2499.713564;834;64;22.4397;4;0.0809709;5;837.243;62.2522;0;3;1;1;-1.71618;-0.295032;-1.94402;-1.75924;-0.291489;-1.97485;1;0.834009;-0.151703;0.418089;0;64.2455;-3.24871;50.3982;0.00846186;fp_not_a_fp;-1;0.207142;
224647;2499.724692;830;64;21.713;4.47214;0.066966;65;832.483;64.5917;0;4;1;1;-1.75613;-0.305086;-2.00897;-1.75846;-0.294888;-1.98338;1;0.565128;-0.262543;-0.147998;0;20.0409;-6.60484;-0.237358;0.00977725;fp_not_a_fp;-1;0.207096;
224648;2499.735820;824;66;21.551;4.47214;0.130504;35;827.925;64.6314;0;5;1;1;-1.74301;-0.315113;-2.01921;-1.74772;-0.302497;-1.99217;1;0.532384;-0.389782;-0.48045;0;12.3798;-8.21445;-10.1163;0.00985069;fp_not_a_fp;-1;0.207205;
224649;2499.746948;820;68;21.3413;4;0.0643792;15;821.219;66.817;0;6;1;1;-1.74245;-0.325928;-2.03421;-1.73944;-0.31029;-2.0016;1;0.457288;-0.516625;-0.728523;0;7.59768;-9.0106;-13.1606;0.00889742;fp_not_a_fp;-1;0.207131;
224650;2499.758075;816;68;21.5388;4.47214;0.0479479;99;816.815;69.0273;0;7;1;1;-1.70884;-0.323121;-2.01545;-1.73761;-0.317312;-2.01946;1;0.753163;-0.470972;-0.523002;1;-1.8163;-7.17274;-21.1428;0.00985636;fp_not_a_fp;-1;0.207131;
224651;2499.769203;812;70;21.5066;2;0.0827992;59;812.265;69.053;0;8;1;1;-1.69385;-0.331264;-2.01365;-1.72204;-0.323856;-2.02063;1;0.951195;-0.485364;-0.350838;1;8.67351;-5.00583;-4.5568;0.00441447;fp_not_a_fp;-1;0.20714;
224652;2499.780331;808;70;21.5907;2.82843;0.0713426;12;808.144;71.1646;0;9;1;1;-1.66966;-0.330154;-2.00569;-1.7037;-0.327617;-2.01725;1;1.18898;-0.416681;-0.143681;1;14.7515;-0.604311;7.56591;0.00621871;fp_not_a_fp;-1;0.207076;
224653;2499.791458;806;70;21.5331;4.47214;0.0684056;101;804.086;71.0411;0;10;1;1;-1.66532;-0.331129;-2.01101;-1.68442;-0.328917;-2.01145;1;1.18542;-0.346324;-0.100658;1;16.3586;3.82615;14.1059;0.00985892;fp_not_a_fp;-1;0.207135;
224654;2499.802587;800;72;21.4141;4.47214;0.085081;47;802.349;70.8214;0;11;1;1;-1.64808;-0.340752;-2.0173;-1.66923;-0.333325;-2.01191;1;1.23032;-0.383376;-0.142127;1;10.7198;1.9681;8.55692;0.00991376;fp_not_a_fp;-1;0.207165;
224655;2499.813714;796;74;21.2609;4;0.0339151;11;796.154;72.9054;0;12;1;1;-1.6422;-0.350955;-2.02697;-1.65632;-0.338248;-2.01524;1;1.15933;-0.466739;-0.251992;1;4.67592;0.418478;2.2208;0.00893104;fp_not_a_fp;-1;0.207169;
