rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
149923;1668.238071;636;0;40.7665;2;0;86;-1;-1;0;1;1;1;-0.481765;-0.0409157;-1.14633;-0.481765;-0.0409157;-1.14633;0;0;0;0;0;0;0;0;0.00232888;fp_not_a_fp;-1;0.207191;
149924;1668.249198;632;0;40.5032;4.47214;0.0753447;160;636;9.55903e-06;0;2;1;1;-0.475521;-0.0412781;-1.15372;-0.478643;-0.0410969;-1.15003;1;0.0715695;-0.00415404;-0.0847247;0;0;0;0;0.00524139;fp_not_a_fp;-1;0.207116;
149925;1668.260327;632;2;40.2833;6.32456;0.0384898;406;631.494;-5.78581e-06;0;3;1;1;-0.478174;-0.0454954;-1.15751;-0.478487;-0.042563;-1.15252;1;0.0616147;-0.0536788;-0.152383;0;-0.894539;-4.45029;-6.07976;0.00745296;fp_not_a_fp;-1;0.207211;
149926;1668.271454;628;4;40.1333;2.82843;0.101625;92;631.354;2.25078;0;4;1;1;-0.470557;-0.0497698;-1.15926;-0.476504;-0.0443647;-1.15421;1;0.136954;-0.116295;-0.180967;0;2.93801;-5.03872;-4.32426;0.00334551;fp_not_a_fp;-1;0.207223;
149927;1668.282582;624;6;40.1208;4.47214;0.0909123;251;626.881;4.57107;0;5;1;1;-0.461295;-0.0538909;-1.15705;-0.471387;-0.0476085;-1.15689;1;0.256778;-0.174577;-0.144285;0;5.54811;-5.10505;-1.784;0.00529135;fp_not_a_fp;-1;0.207181;
149928;1668.293710;622;8;39.8108;4.47214;0.055105;334;622.326;6.88172;0;6;1;1;-0.460177;-0.0583991;-1.16349;-0.467551;-0.0518888;-1.15933;1;0.286364;-0.228068;-0.184599;0;4.82572;-5.03045;-2.24365;0.00533255;fp_not_a_fp;-1;0.207254;
149929;1668.304837;618;10;39.6356;7.2111;0.0445196;120;620.072;9.14001;0;7;1;1;-0.452688;-0.062813;-1.16603;-0.461179;-0.0562182;-1.16146;1;0.347908;-0.271678;-0.206745;1;6.43207;-4.89767;-1.22127;0.00863658;fp_not_a_fp;-1;0.20731;
149930;1668.315965;618;14;39.5781;5.65685;0.0795988;349;615.513;11.4867;0;8;1;1;-0.453463;-0.0710305;-1.16262;-0.456906;-0.0615333;-1.1623;1;0.320086;-0.349244;-0.150484;1;4.11435;-5.23354;0.684923;0.00678491;fp_not_a_fp;-1;0.207186;
149931;1668.327093;614;14;39.5092;5.65685;0.0645486;319;615.728;15.911;0;9;1;1;-0.444643;-0.0712533;-1.16459;-0.452743;-0.065874;-1.16418;1;0.368857;-0.339306;-0.130572;1;2.51792;-3.70087;0.308133;0.00679676;fp_not_a_fp;-1;0.207115;
149932;1668.338221;612;18;39.3707;4.47214;0.0724745;146;611.612;15.8156;0;10;1;1;-0.441501;-0.0797226;-1.16352;-0.448074;-0.0712048;-1.16419;1;0.377976;-0.389002;-0.0934977;1;2.05816;-3.61571;2.04672;0.00539218;fp_not_a_fp;-1;0.207142;
149933;1668.349348;608;20;39.4632;4.47214;0.0634781;387;609.62;20.0691;0;11;1;1;-0.430902;-0.0837098;-1.15817;-0.442627;-0.0764291;-1.16223;1;0.455032;-0.405626;-0.00494434;1;2.40669;-3.00942;4.53385;0.00537951;fp_not_a_fp;-1;0.20722;
149934;1668.360476;606;22;39.2554;5.65685;0.0256898;239;605.413;22.1745;0;12;1;1;-0.428405;-0.0882992;-1.1617;-0.436363;-0.0807462;-1.162;1;0.457453;-0.413361;-0.00816419;1;3.08615;-1.44054;3.19751;0.00684069;fp_not_a_fp;-1;0.207234;
