rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
41334;459.933959;654;478;48.7601;4;0;66;-1;-1;0;1;1;1;-0.448666;-0.821883;-0.464637;-0.448666;-0.821883;-0.464637;0;0;0;0;0;0;0;0;0.00389421;fp_not_a_fp;-1;0.206933;
41335;459.945087;658;478;48.9901;6;0.06125;168;654;478;0;2;1;1;-0.454312;-0.817952;-0.462502;-0.451489;-0.819918;-0.463569;1;-0.0647081;0.0450528;0.0244745;0;0;0;0;0.0058139;fp_not_a_fp;-1;0.207048;
41336;459.956214;664;476;48.7665;6.32456;0.0755777;1026;658.512;478;1;0;1;1;-0.455031;-0.817452;-0.46223;-0.45267;-0.819096;-0.463123;1;-0.0914381;0.0636636;0.0345852;0;-2.40222;1.67254;0.908645;-1;fp_not_a_fp;-1;0.206993;
41337;459.967341;666;474;48.8031;7.2111;0.143898;1357;659.237;478;0;1;1;1;-0.471528;-0.814343;-0.468493;-0.457384;-0.817908;-0.464465;1;-0.279928;0.0988671;-0.0374485;0;-9.67106;2.41817;-2.78257;0.00701421;fp_not_a_fp;-1;0.206965;
41338;459.978469;670;472;48.9457;5.65685;0.0682155;1113;667.672;473.489;0;2;1;1;-0.47787;-0.808611;-0.469233;-0.464685;-0.814589;-0.465614;1;-0.394815;0.166515;-0.0709178;0;-9.88875;3.63849;-2.8576;0.00548636;fp_not_a_fp;-1;0.20697;
41339;459.989597;676;470;48.6483;7.2111;0.0676892;1539;672.366;471.087;0;3;1;1;-0.492456;-0.810135;-0.474241;-0.474221;-0.812635;-0.468549;1;-0.559136;0.155762;-0.133108;0;-11.1084;2.48727;-3.54045;0.00703652;fp_not_a_fp;-1;0.20693;
41340;460.000724;678;468;48.7248;6.32456;0.0466874;943;679.094;468.791;0;4;1;1;-0.495537;-0.805524;-0.475587;-0.484348;-0.809653;-0.471888;1;-0.591045;0.1843;-0.157268;1;-11.2248;2.7103;-4.31043;0.00616176;fp_not_a_fp;-1;0.206969;
41341;460.011852;684;464;48.4069;6.32456;0.0752259;1134;681.579;466.387;0;5;1;1;-0.510471;-0.804054;-0.482942;-0.494084;-0.807081;-0.475501;1;-0.70002;0.189438;-0.231492;1;-9.43799;2.0348;-4.35946;0.00620225;fp_not_a_fp;-1;0.2069;
41342;460.022979;686;462;48.5697;5.65685;0.0609602;1654;687.898;461.996;0;6;1;1;-0.512626;-0.798009;-0.483421;-0.502773;-0.80443;-0.479048;1;-0.680469;0.236695;-0.238125;1;-6.4177;1.57675;-3.75657;0.00552885;fp_not_a_fp;-1;0.206992;
41343;460.034106;690;460;48.4494;5.65685;0.0386122;588;689.778;459.825;0;7;1;1;-0.521693;-0.796594;-0.486746;-0.510082;-0.801045;-0.482174;1;-0.689527;0.242252;-0.248612;1;-2.92934;1.94318;-2.59494;0.00554253;fp_not_a_fp;-1;0.20693;
41344;460.045234;696;458;48.2463;7.2111;0.0523247;1067;693.708;457.785;0;8;1;1;-0.535652;-0.796501;-0.490953;-0.520111;-0.798789;-0.486015;1;-0.765325;0.214712;-0.269457;1;-3.91529;0.683321;-2.52043;0.00709518;fp_not_a_fp;-1;0.206971;
41345;460.056361;698;454;48.4027;7.2111;0.0574084;1354;700.014;455.806;0;9;1;1;-0.537756;-0.787239;-0.493552;-0.526932;-0.794586;-0.488668;1;-0.72315;0.282114;-0.273491;1;-0.519555;2.08225;-0.943593;0.00707223;fp_not_a_fp;-1;0.207005;
41346;460.067489;704;452;48.0577;4.47214;0.0754008;623;701.843;451.576;0;10;1;1;-0.553427;-0.789432;-0.499262;-0.537132;-0.792441;-0.492628;1;-0.793109;0.248854;-0.305727;1;-2.53059;0.273247;-1.51883;0.00441748;fp_not_a_fp;-1;0.20706;
41347;460.078617;708;450;48.037;7.2111;0.0232833;1166;708.067;449.558;0;11;1;1;-0.561526;-0.786346;-0.50162;-0.54709;-0.78988;-0.496347;1;-0.81369;0.238733;-0.307083;1;-2.78944;-0.0789637;-1.31367;0.00712608;fp_not_a_fp;-1;0.206962;
41348;460.089744;710;448;47.7857;4.47214;0.0724091;520;712.156;447.603;0;12;1;1;-0.568408;-0.787076;-0.506389;-0.555279;-0.787523;-0.500206;1;-0.7973;0.195732;-0.323149;1;-0.718333;-0.426385;-1.20632;0.00444261;fp_not_a_fp;-1;0.206988;
41349;460.100871;716;446;47.6952;4.47214;0.0714126;845;713.834;445.687;0;13;1;1;-0.581386;-0.785084;-0.509533;-0.566186;-0.786984;-0.504201;1;-0.837593;0.175834;-0.324609;1;-2.57118;-2.38781;-1.14847;0.00445104;fp_not_a_fp;-1;0.206903;
41350;460.111999;718;444;47.8025;7.2111;0.054217;1083;720.026;443.796;0;14;1;1;-0.584009;-0.779917;-0.51052;-0.573832;-0.784606;-0.507016;1;-0.777473;0.204402;-0.295122;1;0.351242;-0.998745;0.23823;0.00716102;fp_not_a_fp;-1;0.206976;
41351;460.123127;722;442;47.5912;5.65685;0.0105394;579;721.802;441.861;0;15;1;1;-0.594535;-0.779922;-0.51495;-0.582084;-0.783;-0.510348;1;-0.774128;0.190084;-0.296069;1;0.88877;-1.09305;0.247423;0.00564252;fp_not_a_fp;-1;0.207047;
41352;460.134254;728;440;47.535;4.47214;0.0674613;955;725.708;439.919;0;16;1;1;-0.607178;-0.777347;-0.51775;-0.591777;-0.780568;-0.513188;1;-0.818931;0.189438;-0.290789;1;-0.486095;-0.141449;0.727005;0.00446603;fp_not_a_fp;-1;0.207035;
41353;460.145382;730;438;47.5225;5.65685;0.032221;754;732.019;437.953;0;17;1;1;-0.611288;-0.774127;-0.520029;-0.599253;-0.777828;-0.515812;1;-0.780104;0.201917;-0.277642;1;1.29145;0.585952;1.05515;0.00565066;fp_not_a_fp;-1;0.206996;
41354;460.156509;734;436;47.5374;6.32456;0.0131512;804;733.83;435.975;0;18;1;1;-0.619041;-0.770424;-0.522032;-0.608011;-0.775455;-0.51869;1;-0.753423;0.223767;-0.259761;1;0.540247;0.435059;0.794447;0.00631568;fp_not_a_fp;-1;0.207066;
41355;460.167636;740;434;47.5078;5.65685;0.0323011;975;737.803;433.987;0;19;1;1;-0.631372;-0.767404;-0.524549;-0.61722;-0.772325;-0.52109;1;-0.787653;0.238877;-0.248086;1;-0.303987;1.09623;1.07803;0.00565242;fp_not_a_fp;-1;0.206977;
41356;460.178764;744;432;47.3761;4.47214;0.0285024;386;744.097;431.996;0;20;1;1;-0.641098;-0.766064;-0.528181;-0.6257;-0.769505;-0.523698;1;-0.812813;0.230004;-0.253243;1;0.137411;0.911408;0.843549;0.00448103;fp_not_a_fp;-1;0.206934;
41357;460.189891;748;432;47.5191;6.32456;0.0447876;688;748.162;430.006;0;21;1;1;-0.64716;-0.763683;-0.526638;-0.634668;-0.766894;-0.52535;1;-0.789019;0.224294;-0.205389;1;-0.200276;0.502771;1.62336;0.00631812;fp_not_a_fp;-1;0.207041;
41358;460.201019;752;430;47.5248;5.65685;0.00923118;820;752.217;430.287;0;22;1;1;-0.655028;-0.76013;-0.528741;-0.643665;-0.76432;-0.527027;1;-0.768738;0.23406;-0.183526;1;-0.344047;0.231276;1.71283;0.00565039;fp_not_a_fp;-1;0.20696;
41359;460.212147;756;428;47.4391;6.32456;0.021424;386;756.207;428.37;0;23;1;1;-0.664172;-0.758036;-0.531868;-0.651865;-0.761978;-0.528857;1;-0.767113;0.232242;-0.186916;1;0.461527;-0.149053;1.37435;0.00632876;fp_not_a_fp;-1;0.207042;
41360;460.223274;762;428;47.5146;7.2111;0.062658;657;760.135;426.361;0;24;1;1;-0.675105;-0.756719;-0.531093;-0.660366;-0.759642;-0.529585;1;-0.793922;0.216965;-0.155599;1;0.424431;-0.292942;2.19382;0.00720441;fp_not_a_fp;-1;0.206902;
41361;460.234401;764;426;47.7451;6.32456;0.0457264;442;766.385;426.593;0;25;1;1;-0.675778;-0.749657;-0.530662;-0.667521;-0.756135;-0.530591;1;-0.711447;0.263933;-0.117869;1;1.74292;0.890646;1.96638;0.0062882;fp_not_a_fp;-1;0.206906;
41362;460.245529;772;424;47.6461;6.32456;0.0645208;399;768.172;424.576;0;26;1;1;-0.693078;-0.747687;-0.533973;-0.677034;-0.753024;-0.531899;1;-0.784913;0.272257;-0.125194;1;-0.363201;0.858222;1.31061;0.00630125;fp_not_a_fp;-1;0.207006;
41363;460.256656;776;422;47.5911;7.2111;0.0336068;671;776.622;422.5;0;27;1;1;-0.701814;-0.745094;-0.536754;-0.686444;-0.749789;-0.533121;1;-0.815295;0.270691;-0.144129;1;-1.08229;0.86388;0.961366;0.00719285;fp_not_a_fp;-1;0.206897;
41364;460.267783;778;422;47.5421;5.65685;0.0390935;296;780.725;420.406;0;28;1;1;-0.706531;-0.745824;-0.537331;-0.694301;-0.747065;-0.53468;1;-0.777931;0.227145;-0.140181;1;0.359497;0.228735;0.34645;0.00564836;fp_not_a_fp;-1;0.20702;
41365;460.278912;786;420;47.5728;6.32456;0.0566057;477;782.352;420.572;0;29;1;1;-0.721996;-0.74181;-0.539196;-0.705855;-0.745104;-0.536814;1;-0.840523;0.226184;-0.142049;1;-2.89973;-0.848137;-0.543242;0.00631097;fp_not_a_fp;-1;0.20689;
41366;460.290039;788;418;47.542;7.2111;0.0589296;553;790.759;418.567;0;30;1;1;-0.726413;-0.738868;-0.541688;-0.714189;-0.742899;-0.538742;1;-0.809813;0.230666;-0.153267;1;-0.559299;-0.934434;-0.630724;0.0072003;fp_not_a_fp;-1;0.206896;
41367;460.301166;794;418;47.5019;7.2111;0.0437652;262;792.476;416.494;0;31;1;1;-0.739017;-0.739378;-0.542215;-0.72349;-0.74147;-0.540107;1;-0.838308;0.197247;-0.144398;1;-0.516905;-1.65009;-0.00605348;0.00720635;fp_not_a_fp;-1;0.207075;
41368;460.312294;798;416;47.619;8.48528;0.0448649;577;798.581;416.689;0;32;1;1;-0.74513;-0.734106;-0.543045;-0.733139;-0.738541;-0.541536;1;-0.813226;0.218713;-0.13182;1;-0.792912;-0.189483;0.187826;0.00845884;fp_not_a_fp;-1;0.206971;
41369;460.323421;802;416;47.6129;5.65685;0.0439069;223;802.595;414.646;0;33;1;1;-0.753202;-0.734125;-0.543162;-0.740941;-0.736619;-0.542527;1;-0.791658;0.199464;-0.111149;1;1.09783;-0.600392;0.694232;0.00563993;fp_not_a_fp;-1;0.206918;
41370;460.334548;808;414;47.2747;6.32456;0.0332655;220;806.456;414.834;0;34;1;1;-0.770594;-0.735858;-0.549249;-0.751986;-0.735867;-0.544417;1;-0.88113;0.146198;-0.158204;1;-1.60235;-1.89782;-0.110935;0.00635076;fp_not_a_fp;-1;0.207094;
41371;460.345676;810;412;47.4673;8.48528;0.0686249;456;812.622;412.815;0;35;1;1;-0.771422;-0.729444;-0.549165;-0.760087;-0.733383;-0.546155;1;-0.815213;0.179058;-0.15652;1;0.518712;-0.40877;-0.27235;0.00848584;fp_not_a_fp;-1;0.206967;
41372;460.356803;814;410;47.5077;4.47214;0.0634095;127;814.324;410.665;0;36;1;1;-0.778716;-0.725362;-0.550867;-0.768484;-0.731197;-0.548111;1;-0.767605;0.216591;-0.155364;1;1.02491;-0.0477103;-0.52895;0.00446863;fp_not_a_fp;-1;0.206909;
41373;460.367931;822;410;47.4993;8.24621;0.0849749;183;818.153;408.519;0;37;1;1;-0.794842;-0.725339;-0.551058;-0.778894;-0.729001;-0.550085;1;-0.834873;0.20474;-0.137257;1;-0.971025;0.118497;-0.586595;0.00824124;fp_not_a_fp;-1;0.207008;
41374;460.379058;822;408;47.427;7.2111;0.0349142;287;826.633;408.648;0;38;1;1;-0.79601;-0.723052;-0.554023;-0.785248;-0.725799;-0.551278;1;-0.769573;0.199943;-0.146253;1;2.50631;1.20747;0.26851;0.00721776;fp_not_a_fp;-1;0.206908;
41375;460.390186;828;406;47.4795;6.32456;0.039423;68;826.141;406.62;0;39;1;1;-0.807083;-0.71875;-0.555602;-0.794163;-0.723126;-0.552887;1;-0.771339;0.221768;-0.149423;1;0.985774;0.959552;0.159452;0.0063234;fp_not_a_fp;-1;0.207018;
41376;460.401313;834;404;47.4964;8.48528;0.0505171;226;832.243;404.528;0;40;1;1;-0.818744;-0.714993;-0.557596;-0.80417;-0.720534;-0.55457;1;-0.807361;0.245569;-0.154532;1;-0.893248;0.651024;0.0186811;0.00848065;fp_not_a_fp;-1;0.206914;
41377;460.412440;836;404;47.475;7.2111;0.0297663;100;838.54;402.423;0;41;1;1;-0.823113;-0.715278;-0.557871;-0.811238;-0.718018;-0.556273;1;-0.769344;0.220819;-0.140084;1;1.47225;0.361236;-0.0635039;0.00721043;fp_not_a_fp;-1;0.207038;
41378;460.423568;842;402;47.3139;6.32456;0.0401959;95;840.241;402.582;0;42;1;1;-0.837909;-0.714198;-0.56197;-0.821712;-0.715805;-0.55826;1;-0.825096;0.194805;-0.163229;1;-1.24739;-0.115413;-0.381358;0.00634551;fp_not_a_fp;-1;0.206964;
